"","data_name","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","plot_location","index"
"2062","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2063","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2064","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2065","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2066","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2067","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2068","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2069","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2070","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2071","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2072","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2073","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2074","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2075","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2076","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2077","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2078","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2079","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2080","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2081","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2082","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2083","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2084","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2085","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2086","data-1-1-2-30-2-9-4.csv","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2087","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2088","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2089","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2090","data-1-1-2-30-2-9-4.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2091","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2092","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2093","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2094","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2095","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2096","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2097","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2098","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2099","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2100","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2101","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2102","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2103","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2104","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2105","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2106","data-1-1-2-30-2-9-4.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2107","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2108","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2109","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2110","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2111","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2112","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2113","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2114","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2115","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2116","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2117","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2118","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2119","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2120","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2121","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2122","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2123","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2124","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2125","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2126","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2127","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2128","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2129","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2130","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2131","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2132","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2133","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2134","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2135","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2136","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2137","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2138","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2139","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2140","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2141","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2142","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2143","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2144","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2145","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2146","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2147","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2148","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2149","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2150","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2151","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2152","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2153","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2154","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2155","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2156","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2157","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2158","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2159","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2160","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2161","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2162","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2163","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2164","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2165","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2166","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2167","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2168","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2169","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2170","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2171","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2172","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2173","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2174","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2175","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2176","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2177","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2178","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2179","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2180","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2181","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2182","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2183","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2184","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2185","data-1-1-2-30-2-9-4.csv","9","1","4","17",NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2186","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2187","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2188","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2189","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2190","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2191","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2192","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2193","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2194","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2195","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2196","data-1-1-2-30-2-9-4.csv","9","18","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2197","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2198","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2199","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2200","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2201","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2202","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2203","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2204","data-1-1-2-30-2-9-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5
"2205","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2206","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2207","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2208","data-1-1-2-30-2-9-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"2209","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2210","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2211","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2212","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2213","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2214","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2215","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2216","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2217","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2218","data-1-1-3-50-2-8-18.csv","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2219","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2220","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2221","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2222","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2223","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2224","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2225","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2226","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2227","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2228","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2229","data-1-1-3-50-2-8-18.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2230","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2231","data-1-1-3-50-2-8-18.csv","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2232","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2233","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2234","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2235","data-1-1-3-50-2-8-18.csv","8","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2236","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2237","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2238","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2239","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2240","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2241","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2242","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2243","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2244","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2245","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2246","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2247","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2248","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2249","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2250","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2251","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2252","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2253","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2254","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2255","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2256","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2257","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2258","data-1-1-3-50-2-8-18.csv","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2259","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2260","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2261","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2262","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2263","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2264","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2265","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2266","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2267","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2268","data-1-1-3-50-2-8-18.csv","12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2269","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2270","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2271","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2272","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2273","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2274","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2275","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2276","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2277","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2278","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2279","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2280","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2281","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2282","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2283","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
"2284","data-1-1-3-50-2-8-18.csv","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2285","data-1-1-3-50-2-8-18.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"2286","data-1-1-3-50-2-8-18.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6
