"","ID","scagnostics","scag_num"
"165",19,0.0220594306405661,3
"166",19,0.0910082716996179,4
"167",19,0.0860215053763441,5
"168",19,0.548372559279691,6
"169",19,0.477112639265283,7
"170",19,0.404774084423046,8
"171",19,0.0177283075807911,9
"172",20,0.141656099138434,1
"173",20,0.579899480883928,2
"174",20,0.0240562634125285,3
"175",20,0.0994865791846811,4
"176",20,0.0537634408602151,5
"177",20,0.605243638289187,6
"178",20,0.43101200716136,7
"179",20,0.364431486880467,8
"180",20,0.0197927891284418,9
"181",21,0,1
"182",21,0.636779005326479,2
"183",21,0.0654633508879474,3
"184",21,0.107719634170372,4
"185",21,0.0721649484536082,5
"186",21,0.669404251835807,6
"187",21,0.552380222847031,7
"188",21,0.427377648494194,8
"189",21,0.0125075553271822,9
"190",22,0.172720271183831,1
"191",22,0.57047442189827,2
"192",22,0.0212765957446809,3
"193",22,0.101079556882322,4
"194",22,0.134831460674157,5
"195",22,0.607040660040288,6
"196",22,0.47752046654063,7
"197",22,0.439952949196867,8
"198",22,0.00758792759543249,9
"199",23,0.125003686421043,1
"200",23,0.439808574816845,2
"201",23,0.0208333333333333,3
"202",23,0.0897760363414616,4
"203",23,0.0989010989010989,5
"204",23,0.585036287695994,6
"205",23,0.509250209371184,7
"206",23,0.330192219621413,8
"207",23,0.0182586284547156,9
"208",24,0.0218024872245644,1
"209",24,0.573647949523536,2
"210",24,0.0274261440700979,3
"211",24,0.108568900491099,4
"212",24,0.11340206185567,5
"213",24,0.614748061489153,6
"214",24,0.389854170757376,7
"215",24,0.497184212313239,8
"216",24,0.000475350404669736,9
"217",25,0.0376016560952141,1
"218",25,0.590976323333298,2
"219",25,0.0590262227187269,3
"220",25,0.0981766751393635,4
"221",25,0.114583333333333,5
"222",25,0.636305546575997,6
"223",25,0.506508049859272,7
"224",25,0.315203296467764,8
"225",25,0.00706720230637286,9
"226",26,0.146992299775981,1
"227",26,0.534961438753943,2
"228",26,0.0208333333333333,3
"229",26,0.0962824456955287,4
"230",26,0.074468085106383,5
"231",26,0.754134175137162,6
"232",26,0.349921601303351,7
"233",26,0.355396412037037,8
"234",26,0.00604026446548799,9
"235",27,0.156481762311029,1
"236",27,0.466486542940348,2
"237",27,0.02258449178432,3
"238",27,0.0854547724594401,4
"239",27,0.0212765957446809,5
"240",27,0.692360122599311,6
"241",27,0.448148746341014,7
"242",27,0.343,8
"243",27,0.000422643195329575,9
"244",28,0.0832637531234608,1
"245",28,0.493320817944634,2
"246",28,0.0204966280291694,3
"247",28,0.0959775284966818,4
"248",28,0.0421052631578947,5
"249",28,0.589256731259239,6
"250",28,0.522192774043607,7
"251",28,0.32871021008016,8
"252",28,0.000205454425499811,9
"253",29,0.160427826552092,1
"254",29,0.580024658673302,2
"255",29,0.0308516928197027,3
"256",29,0.0905292633063635,4
"257",29,0.0434782608695652,5
"258",29,0.671140825085911,6
"259",29,0.359514594080093,7
"260",29,0.336648311005178,8
"261",29,0.0184014526290074,9
"262",30,0.115905312946687,1
"263",30,0.539419169610501,2
"264",30,0.0210526315789474,3
"265",30,0.101753941886047,4
"266",30,0.0425531914893617,5
"267",30,0.778078451417364,6
"268",30,0.326762154815198,7
"269",30,0.410575385465816,8
"270",30,0.0208241261254158,9
"271",31,0.0280337204628732,1
"272",31,0.72165962187405,2
"273",31,0.0202020202020202,3
"274",31,0.115379334815065,4
"275",31,0.0918367346938776,5
"276",31,0.579338313427013,6
"277",31,0.547727476734869,7
"278",31,0.432785026719938,8
"279",31,0.00149296048966554,9
"280",32,0.157558392609377,1
"281",32,0.523926227844062,2
"282",32,0.0330671298392262,3
"283",32,0.0843905370091125,4
"284",32,0.0860215053763441,5
"285",32,0.688065131831444,6
"286",32,0.521822977835446,7
"287",32,0.48149171816082,8
"288",32,0.0011927513352815,9
"289",33,0.079187384397656,1
"290",33,0.509683130798515,2
"291",33,0.0204081632653061,3
"292",33,0.087220179285279,4
"293",33,0.0416666666666667,5
"294",33,0.682722605053199,6
"295",33,0.305841348399846,7
"296",33,0.39437037037037,8
"297",33,0.00293755228137934,9
"298",34,0.258454205216194,1
"299",34,0.571422204882645,2
"300",34,0.0273293415994362,3
"301",34,0.088371999584998,4
"302",34,0.0434782608695652,5
"303",34,0.645278879020032,6
"304",34,0.468421977290484,7
"305",34,0.364431486880467,8
"306",34,0.00686090185249331,9
"307",35,0.119799585757891,1
"308",35,0.634464795689144,2
"309",35,0.0339846127496928,3
"310",35,0.0962925929733874,4
"311",35,0.074468085106383,5
"312",35,0.554522297717084,6
"313",35,0.431571076633212,7
"314",35,0.302690962099125,8
"315",35,0.0644174704949826,9
"316",36,0.236971812574532,1
"317",36,0.653112486691325,2
"318",36,0.0224330220333694,3
"319",36,0.0864494243669255,4
"320",36,0.074468085106383,5
"321",36,0.624688945870734,6
"322",36,0.402081405585127,7
"323",36,0.404774084423046,8
"324",36,0.00880642669898773,9
"325",37,0.109121329480068,1
"326",37,0.578648270133652,2
"327",37,0.0324586986174569,3
"328",37,0.0901669825852053,4
"329",37,0.0416666666666667,5
"330",37,0.485531647630702,6
"331",37,0.517447682708664,7
"332",37,0.340990239501102,8
"333",37,0.00297796501653191,9
"334",38,0.10709370758744,1
"335",38,0.707658633217786,2
"336",38,0.0316959621020385,3
"337",38,0.0952263551387837,4
"338",38,0.147368421052632,5
"339",38,0.532340930853708,6
"340",38,0.467255780670027,7
"341",38,0.486824296296296,8
"342",38,0.119038270143057,9
"343",39,0.0261260186022048,1
"344",39,0.564897678619121,2
"345",39,0.0202020202020202,3
"346",39,0.100147301644264,4
"347",39,0.0206185567010309,5
"348",39,0.527262489421323,6
"349",39,0.476601642577005,7
"350",39,0.340990239501102,8
"351",39,0.0270799812896743,9
"352",40,0,1
"353",40,0.583977766148313,2
"354",40,0.02,3
"355",40,0.10700980710462,4
"356",40,0.101010101010101,5
"357",40,0.560972435814602,6
"358",40,0.402937984843568,7
"359",40,0.327352279233214,8
"360",40,0.00665042987226767,9
"361",41,0.113921061788239,1
"362",41,0.553225349849878,2
"363",41,0.0358718940496782,3
"364",41,0.0911316509817028,4
"365",41,0.0210526315789474,5
"366",41,0.579412133851109,6
"367",41,0.396282923690941,7
"368",41,0.355396412037037,8
"369",41,0.000755556253248669,9
"370",42,0.198735412608315,1
"371",42,0.559735310097107,2
"372",42,0.0370763730547369,3
"373",42,0.0801202803260612,4
"374",42,0.0860215053763441,5
"375",42,0.456680220660438,6
"376",42,0.613055295650934,7
"377",42,0.349248835604382,8
"378",42,0.00435700814413623,9
"379",43,0.110818518557074,1
"380",43,0.565075792152993,2
"381",43,0.0518281903957795,3
"382",43,0.0858141752714247,4
"383",43,0.0869565217391304,5
"384",43,0.509694532553032,6
"385",43,0.593484163090421,7
"386",43,0.358130218654588,8
"387",43,0.00413559229202216,9
"388",44,0.0247003935828108,1
"389",44,0.60445532874166,2
"390",44,0.0344407586531388,3
"391",44,0.109879404914025,4
"392",44,0.0752688172043011,5
"393",44,0.627832103850029,6
"394",44,0.448646026869969,7
"395",44,0.404774084423046,8
"396",44,0.00069710914580898,9
"397",45,0.0386911921001552,1
"398",45,0.459761799541413,2
"399",45,0.0251755752773488,3
"400",45,0.090334785609555,4
"401",45,0.0306122448979592,5
"402",45,0.659180966626263,6
"403",45,0.374635583121576,7
"404",45,0.327352279233214,8
"405",45,0.0368815612700884,9
"406",46,0.0880784198336544,1
"407",46,0.575774918930613,2
"408",46,0.0673612482398903,3
"409",46,0.092160456052275,4
"410",46,0.0631578947368421,5
"411",46,0.673992898234034,6
"412",46,0.385851296869372,7
"413",46,0.388585078869958,8
"414",46,0.00832619295140808,9
"415",47,0.166610320140543,1
"416",47,0.453650942075513,2
"417",47,0.0210526315789474,3
"418",47,0.0903834442640986,4
"419",47,0.0978260869565217,5
"420",47,0.571424536566181,6
"421",47,0.50705057712165,7
"422",47,0.439952949196867,8
"423",47,0.0132548596267666,9
"424",48,0.0677750451128448,1
"425",48,0.549478156955485,2
"426",48,0.0204081632653061,3
"427",48,0.100997360677917,4
"428",48,0.0425531914893617,5
"429",48,0.604136237579103,6
"430",48,0.506640020855302,7
"431",48,0.438976,8
"432",48,0.0173385358246377,9
"433",49,0.019858714738764,1
"434",49,0.678633276639517,2
"435",49,0.0225670820756629,3
"436",49,0.102390493531775,4
"437",49,0.0612244897959184,5
"438",49,0.573147127224787,6
"439",49,0.501896083674991,7
"440",49,0.327352279233214,8
"441",49,0.0172999746710386,9
"442",50,0.030811429509437,1
"443",50,0.609741931395905,2
"444",50,0.0242864130826162,3
"445",50,0.105074902841262,4
"446",50,0.0212765957446809,5
"447",50,0.667411589075795,6
"448",50,0.330760891010052,7
"449",50,0.404774084423046,8
"450",50,0.0134330364700672,9
"451",51,0.0920675418137315,1
"452",51,0.501246908439936,2
"453",51,0.0270332127090741,3
"454",51,0.0944174818959602,4
"455",51,0.0851063829787234,5
"456",51,0.66492665331095,6
"457",51,0.482015854152532,7
"458",51,0.438976,8
"459",51,0.107350583023971,9
"460",52,0.0568524628663986,1
"461",52,0.537636248778599,2
"462",52,0.059620823151664,3
"463",52,0.0975426747755405,4
"464",52,0.0721649484536082,5
"465",52,0.477777759520401,6
"466",52,0.488882066233684,7
"467",52,0.26567055393586,8
"468",52,0.0046148518020122,9
"469",53,0.0861075180879209,1
"470",53,0.611096948400348,2
"471",53,0.0285327651806692,3
"472",53,0.0889066069722246,4
"473",53,0.115789473684211,5
"474",53,0.494686185463508,6
"475",53,0.522801676305407,7
"476",53,0.416274962962963,8
"477",53,0.0318677985911673,9
"478",54,0.0271802515165712,1
"479",54,0.396777628691707,2
"480",54,0.0645719373281537,3
"481",54,0.0884383117500956,4
"482",54,0.0721649484536082,5
"483",54,0.570331789059484,6
"484",54,0.468163610707531,7
"485",54,0.39437037037037,8
"486",54,0.00149353179931803,9
"487",55,0.0607681171064461,1
"488",55,0.51233799271173,2
"489",55,0.0204081632653061,3
"490",55,0.0956512121130633,4
"491",55,0.0526315789473684,5
"492",55,0.724026519347506,6
"493",55,0.316501890594669,7
"494",55,0.32871021008016,8
"495",55,2.68705843059857e-05,9
"496",56,0.181109756312792,1
"497",56,0.498300861790212,2
"498",56,0.0462118763481009,3
"499",56,0.0839203264020818,4
"500",56,0.0752688172043011,5
"501",56,0.555007143715892,6
"502",56,0.371203744233914,7
"503",56,0.349248835604382,8
"504",56,0.00131885974177382,9
"505",57,0.0246329920543278,1
"506",57,0.629243485245928,2
"507",57,0.0204081632653061,3
"508",57,0.103113169430772,4
"509",57,0.115789473684211,5
"510",57,0.598375816277192,6
"511",57,0.456364490859386,7
"512",57,0.235624872786485,8
"513",57,0.0867738479413929,9
"514",58,0.0996569716635002,1
"515",58,0.563995052293122,2
"516",58,0.0250997628359294,3
"517",58,0.103198414338077,4
"518",58,0.136842105263158,5
"519",58,0.622683552884217,6
"520",58,0.397560066463422,7
"521",58,0.497184212313239,8
"522",58,0.00776885739451223,9
"523",59,0.065964846157389,1
"524",59,0.575521292130735,2
"525",59,0.0367219019897689,3
"526",59,0.0959622572040295,4
"527",59,0.0625,5
"528",59,0.546979429420565,6
"529",59,0.623376090514787,7
"530",59,0.361444358472766,8
"531",59,2.49518083937342e-05,9
"532",60,0.0356536509163552,1
"533",60,0.627730629151253,2
"534",60,0.0404040404040404,3
"535",60,0.109643511641001,4
"536",60,0.126315789473684,5
"537",60,0.551589409389128,6
"538",60,0.601927094481018,7
"539",60,0.444470768333576,8
"540",60,0.000381931269523192,9
"541",61,0.0314816283505099,1
"542",61,0.579517429055328,2
"543",61,0.0202020202020202,3
"544",61,0.104431324082883,4
"545",61,0.103092783505155,5
"546",61,0.71217534304084,6
"547",61,0.354013077766602,7
"548",61,0.421875,8
"549",61,0.0237695998840946,9
"550",62,0.181765357962294,1
"551",62,0.560267975828638,2
"552",62,0.049027482036394,3
"553",62,0.0801080845302182,4
"554",62,0.0652173913043478,5
"555",62,0.626329765984735,6
"556",62,0.559335584885514,7
"557",62,0.370625658334055,8
"558",62,0.0023729535758836,9
"559",63,0.0955609429573511,1
"560",63,0.573747944563495,2
"561",63,0.0236774842760262,3
"562",63,0.0946706746675645,4
"563",63,0.0947368421052632,5
"564",63,0.687892810565242,6
"565",63,0.273244801944945,7
"566",63,0.410575385465816,8
"567",63,0.0178092328162488,9
"568",64,0.0314913852997387,1
"569",64,0.609375243969731,2
"570",64,0.0202020202020202,3
"571",64,0.105339581408142,4
"572",64,0.0526315789473684,5
"573",64,0.632032271004127,6
"574",64,0.462595482939977,7
"575",64,0.438976,8
"576",64,0.000970245397745196,9
"577",65,0.0270189312690498,1
"578",65,0.62270090283174,2
"579",65,0.0202020202020202,3
"580",65,0.103146328599472,4
"581",65,0.0408163265306122,5
"582",65,0.669538825092073,6
"583",65,0.523979371808036,7
"584",65,0.40565085108853,8
"585",65,0.000323364662924957,9
"586",66,0.0292075997498985,1
"587",66,0.5599175121727,2
"588",66,0.0315608395854313,3
"589",66,0.10904482616074,4
"590",66,0.0625,5
"591",66,0.555763576250487,6
"592",66,0.572035402458522,7
"593",66,0.334897976680384,8
"594",66,0.000122059960427702,9
"595",67,0.211811228265688,1
"596",67,0.538299060429835,2
"597",67,0.0212765957446809,3
"598",67,0.0919481778571093,4
"599",67,0.0760869565217391,5
"600",67,0.622272786909816,6
"601",67,0.297189779455126,7
"602",67,0.364431486880467,8
"603",67,0.000303642352664342,9
"604",68,0,1
"605",68,0.554600318289369,2
"606",68,0.0460365739112096,3
"607",68,0.0994423749311764,4
"608",68,0.0510204081632653,5
"609",68,0.601917050634196,6
"610",68,0.575544015317631,7
"611",68,0.327352279233214,8
"612",68,0.000358119765650038,9
"613",69,0,1
"614",69,0.526586362739188,2
"615",69,0.0531198107352368,3
"616",69,0.102161218020615,4
"617",69,0.0918367346938776,5
"618",69,0.571981328803079,6
"619",69,0.592522295788991,7
"620",69,0.35289362962963,8
"621",69,0.000824945231790808,9
"622",70,0.141673666271714,1
"623",70,0.579208530850464,2
"624",70,0.0669991950957591,3
"625",70,0.0850995925424298,4
"626",70,0.0652173913043478,5
"627",70,0.621102784858419,6
"628",70,0.510164551651262,7
"629",70,0.451435284319194,8
"630",70,0.0260418238835821,9
"631",71,0.0583557451480829,1
"632",71,0.460957665216656,2
"633",71,0.0283263644994807,3
"634",71,0.0977028106104601,4
"635",71,0.0416666666666667,5
"636",71,0.693181908040553,6
"637",71,0.492206153522524,7
"638",71,0.32871021008016,8
"639",71,0.0512126542012672,9
"640",72,0.0968216570090104,1
"641",72,0.607225016852965,2
"642",72,0.0206185567010309,3
"643",72,0.0875053686434159,4
"644",72,0.0736842105263158,5
"645",72,0.477432253432433,6
"646",72,0.643233671595891,7
"647",72,0.497184212313239,8
"648",72,0.00395502728632997,9
"649",73,0.158841199721819,1
"650",73,0.563243234163513,2
"651",73,0.0208333333333333,3
"652",73,0.0928206964334492,4
"653",73,0.0319148936170213,5
"654",73,0.645823486984637,6
"655",73,0.413488329037092,7
"656",73,0.222611792859727,8
"657",73,0.00484339015956495,9
"658",74,0,1
"659",74,0.552736763679068,2
"660",74,0.0274279075732311,3
"661",74,0.0940338169373691,4
"662",74,0.0606060606060606,5
"663",74,0.545747533541118,6
"664",74,0.476654238716715,7
"665",74,0.465484375,8
"666",74,0.0713972986092683,9
"667",75,0.0498088231517658,1
"668",75,0.658551261533811,2
"669",75,0.0339205840935176,3
"670",75,0.0839785195485258,4
"671",75,0.0927835051546392,5
"672",75,0.390359189899261,6
"673",75,0.635310204716827,7
"674",75,0.483385695654908,8
"675",75,0.0233496816523462,9
"676",76,0.0846668168495296,1
"677",76,0.630448389191925,2
"678",76,0.0292448701966653,3
"679",76,0.100944139233351,4
"680",76,0.03125,5
"681",76,0.45437379472563,6
"682",76,0.58204825507553,7
"683",76,0.32871021008016,8
"684",76,0.00432129270625068,9
"685",77,0.0383671216039392,1
"686",77,0.555079516466493,2
"687",77,0.0633223770826696,3
"688",77,0.0848926771118624,4
"689",77,0.0842105263157895,5
"690",77,0.468255261930879,6
"691",77,0.512986355176283,7
"692",77,0.382700498949917,8
"693",77,0.268945434817452,9
"694",78,0.0790786669296421,1
"695",78,0.627717156022117,2
"696",78,0.0656193988056382,3
"697",78,0.0941687962615489,4
"698",78,0.0645161290322581,5
"699",78,0.538029561455897,6
"700",78,0.542776384170498,7
"701",78,0.427680538382641,8
"702",78,0.00803466599975831,9
"703",79,0,1
"704",79,0.582225897949039,2
"705",79,0.186096583403902,3
"706",79,0.0825646485986881,4
"707",79,0.0729166666666667,5
"708",79,0.322541174483305,6
"709",79,0.672971839100016,7
"710",79,0.444470768333576,8
"711",79,0.00276753645697981,9
"712",80,0.101585705876841,1
"713",80,0.58673613038567,2
"714",80,0.185016621466138,3
"715",80,0.078593570848373,4
"716",80,0.0860215053763441,5
"717",80,0.32722762184571,6
"718",80,0.679679127441062,7
"719",80,0.433380056462599,8
"720",80,0.18997298533091,9
"721",81,0,1
"722",81,0.584786142966544,2
"723",81,0.117073832320001,3
"724",81,0.0866808068611876,4
"725",81,0.0645161290322581,5
"726",81,0.317051084375678,6
"727",81,0.683185702188232,7
"728",81,0.433380056462599,8
"729",81,0.0220873511336835,9
"730",82,0.0951987948257118,1
"731",82,0.609713299746835,2
"732",82,0.0241405453287354,3
"733",82,0.0926626677794245,4
"734",82,0.0947368421052632,5
"735",82,0.644022467040388,6
"736",82,0.314182457494177,7
"737",82,0.334897976680384,8
"738",82,0.0245827912450895,9
"739",83,0,1
"740",83,0.617126838102897,2
"741",83,0.261549642468146,3
"742",83,0.0801141826602107,4
"743",83,0.105263157894737,5
"744",83,0.333211759116946,6
"745",83,0.690482546527154,7
"746",83,0.416274962962963,8
"747",83,0.159609201573622,9
"748",84,0,1
"749",84,0.593615984536303,2
"750",84,0.0677836986145886,3
"751",84,0.0706248679110667,4
"752",84,0.0638297872340425,5
"753",84,0.318489333844999,6
"754",84,0.63002607962042,7
"755",84,0.322425655976676,8
"756",84,0.0354602276150379,9
"757",85,0.0272172091725861,1
"758",85,0.617973779614716,2
"759",85,0.0404040404040404,3
"760",85,0.0796739243164056,4
"761",85,0.0833333333333333,5
"762",85,0.30215301479863,6
"763",85,0.672525405332465,7
"764",85,0.388585078869958,8
"765",85,1.47857919901021e-07,9
"766",86,0.0947020640040745,1
"767",86,0.551856275672083,2
"768",86,0.0206185567010309,3
"769",86,0.0951031511775784,4
"770",86,0.0631578947368421,5
"771",86,0.59005621132795,6
"772",86,0.469616366425519,7
"773",86,0.259304920108734,8
"774",86,0.108779316790247,9
"775",87,0,1
"776",87,0.617643183710029,2
"777",87,0.0608898518940788,3
"778",87,0.103576431773521,4
"779",87,0.0612244897959184,5
"780",87,0.574755249632758,6
"781",87,0.406927608405471,7
"782",87,0.421875,8
"783",87,6.25668876605507e-06,9
"784",88,0.028296037409626,1
"785",88,0.611864760449216,2
"786",88,0.280544996923075,3
"787",88,0.0707423630017893,4
"788",88,0.0652173913043478,5
"789",88,0.346021393441958,6
"790",88,0.594770260673516,7
"791",88,0.316043091665677,8
"792",88,0.544779649389827,9
"793",89,0.0261632073787486,1
"794",89,0.707791728563875,2
"795",89,0.245305630455498,3
"796",89,0.093716371562372,4
"797",89,0.0833333333333333,5
"798",89,0.347073973215335,6
"799",89,0.590480944885769,7
"800",89,0.444470768333576,8
"801",89,0.000542389157067802,9
"802",90,0.0369072370504569,1
"803",90,0.636691223183372,2
"804",90,0.0267504256598231,3
"805",90,0.0822801464510121,4
"806",90,0.0721649484536082,5
"807",90,0.472143244531812,6
"808",90,0.523649858988258,7
"809",90,0.427377648494194,8
"810",90,0.00381788030146454,9
"811",91,0.118818181491173,1
"812",91,0.550169260571338,2
"813",91,0.0244567533335559,3
"814",91,0.106042161217231,4
"815",91,0.0106382978723404,5
"816",91,0.714793630469125,6
"817",91,0.461829587239682,7
"818",91,0.343,8
"819",91,0.00888446401059855,9
"820",92,0,1
"821",92,0.611371868524306,2
"822",92,0.0290927278195961,3
"823",92,0.109402644435441,4
"824",92,0.0824742268041237,5
"825",92,0.393705211926519,6
"826",92,0.6092339550755,7
"827",92,0.455166135639508,8
"828",92,0.0208580096987836,9
"829",93,0.0344166908632863,1
"830",93,0.512237846573116,2
"831",93,0.0398181700881356,3
"832",93,0.10127752033033,4
"833",93,0.0736842105263158,5
"834",93,0.500551612774256,6
"835",93,0.631609435017685,7
"836",93,0.355396412037037,8
"837",93,0.00136854224330254,9
"838",94,0.0501478372658003,1
"839",94,0.636768534737024,2
"840",94,0.0236086500538064,3
"841",94,0.0969549267724121,4
"842",94,0.09375,5
"843",94,0.416234639439043,6
"844",94,0.635410928086942,7
"845",94,0.421875,8
"846",94,0.00145615335636294,9
"847",95,0.131932309561575,1
"848",95,0.56541576309053,2
"849",95,0.032538790138756,3
"850",95,0.0683183542657886,4
"851",95,0.0659340659340659,5
"852",95,0.273228826393946,6
"853",95,0.711227238535926,7
"854",95,0.48149171816082,8
"855",95,0.286480547850683,9
"856",96,0.0256918822427913,1
"857",96,0.62252125360614,2
"858",96,0.025567776785898,3
"859",96,0.100789153418141,4
"860",96,0.0425531914893617,5
"861",96,0.524740376182217,6
"862",96,0.529062858146597,7
"863",96,0.410575385465816,8
"864",96,0.185055588944142,9
"865",97,0.177417402010695,1
"866",97,0.657318214731757,2
"867",97,0.0332384478642887,3
"868",97,0.080406349012615,4
"869",97,0.184782608695652,5
"870",97,0.360208591004893,6
"871",97,0.648465934323739,7
"872",97,0.476053745723195,8
"873",97,0.00346975037873788,9
"874",98,0.0968636337590574,1
"875",98,0.654612807425977,2
"876",98,0.167994991995362,3
"877",98,0.0682324911975929,4
"878",98,0.10752688172043,5
"879",98,0.248249686557122,6
"880",98,0.674877841431742,7
"881",98,0.457013898485776,8
"882",98,0.415705857772455,9
"883",99,0.146533530476761,1
"884",99,0.606873112867954,2
"885",99,0.0946242873331585,3
"886",99,0.0761372084583768,4
"887",99,0.101123595505618,5
"888",99,0.402952849646224,6
"889",99,0.620848427211768,7
"890",99,0.434043731778426,8
"891",99,0.00914903792938182,9
"892",100,0.0376856485499243,1
"893",100,0.645798224465168,2
"894",100,0.0202020202020202,3
"895",100,0.0980372478574119,4
"896",100,0.0515463917525773,5
"897",100,0.614897901890261,6
"898",100,0.525442790436031,7
"899",100,0.361444358472766,8
"900",100,0.000120836761415912,9
"901",101,0.231753215069757,1
"902",101,0.582831065335295,2
"903",101,0.144403945628628,3
"904",101,0.072164462274617,4
"905",101,0.043956043956044,5
"906",101,0.361005130576539,6
"907",101,0.616847420355484,7
"908",101,0.542918063857705,8
"909",101,0.429981372424419,9
"910",102,0,1
"911",102,0.697265341164012,2
"912",102,0.0664382274249574,3
"913",102,0.0981517919365461,4
"914",102,0.0520833333333333,5
"915",102,0.347194430921732,6
