"","ID","signal","scag_num_1","scag_num_2","scag_num_3","scag_num_4","scag_num_5","scag_num_6","scag_num_7","scag_num_8","scag_num_9","predictions"
"33",33,1,0.0328106464424736,0.741281966426914,0.0617951393086111,0.0755381247055,0.103448275862069,0.665710725500569,0.495449802213815,0.310182976786527,0.78654217519199,1
"34",34,1,0.271400625572421,0.564346285194019,0,0.0567655827991975,0.075,0.493554372811259,0.598483343982123,0.350280419947044,0.635557134764794,1
"35",35,1,0.27737617253448,0.696239673098206,0.0399973004031684,0.0543743698868476,0.0813953488372093,0.434832567516551,0.515666109954439,0.378053709604005,0.569564057771508,1
"36",36,1,0.152957901794786,0.667897994311497,0,0.0612686703822941,0.0786516853932584,0.604468968367857,0.555562307738175,0.296296296296296,0.74004533611435,1
"37",37,1,0.081362091077333,0.619535359270085,0.0266812182246052,0.060756220856642,0.155555555555556,0.515615070781421,0.517892466413237,0.323630233772106,0.800168512244056,1
"38",38,1,0.0516910233754434,0.656153251328198,0.0261837001776356,0.0604256490908235,0.0674157303370786,0.568234089181124,0.534765144798319,0.403797156242295,0.684173093828905,1
"39",39,1,0.245288036003339,0.610782560231379,0.000639000828650846,0.0617056566461307,0.0470588235294118,0.644821002463348,0.477325892145934,0.347614288330078,0.639643502789799,1
"40",40,1,0.196354771314613,0.612839206987146,0.0153326045067582,0.0578482284049028,0.021978021978022,0.625168390159679,0.565614449327277,0.309561367799715,0.71837375893201,1
"41",41,1,0.0301452088317637,0.620503002112324,0.015638091290129,0.061100996636232,0.0752688172043011,0.432300627579427,0.582322678775566,0.398868848593964,0.754044067424852,1
"42",42,1,0,0.628250980310368,0.0222190667968689,0.0587116199702123,0.0459770114942529,0.490403154359957,0.528517704942666,0.361128502657428,0.724136987402015,1
"43",43,1,0.0470208665223825,0.631771634598347,0.0239247929374772,0.0573137242566358,0.0705882352941176,0.383986235892307,0.520460767197491,0.409219606533656,0.703449438371382,1
"44",44,1,0.13605010309557,0.622538746989661,0.0100061065933984,0.0569631783122391,0.0823529411764706,0.492660078476516,0.502189755796889,0.378053709604005,0.682107299947568,1
"45",45,1,0.169281029377488,0.582347259845062,0.0295899509647959,0.0471569712855735,0.0357142857142857,0.49599332323899,0.558599043334399,0.347614288330078,0.624119946534512,1
"46",46,1,0.302157205781214,0.523656667087174,0.0628756181101823,0.0498659007953349,0.162790697674419,0.56724408684272,0.495103137014221,0.479329333442919,0.596400346134281,1
"47",47,1,0.0900693426234737,0.552097093495552,0.0239016205613415,0.0549641502313179,0.0357142857142857,0.54213233816716,0.407096299973848,0.310865697693934,0.668895742752128,1
"48",48,1,0.196110790882607,0.670414085116265,0.028913364964549,0.0614835790123321,0.021978021978022,0.597319917287482,0.548831151351635,0.330192219621413,0.656609389460745,1
"49",49,1,0.17049430570234,0.563129928117697,0.0305273832644896,0.0550884434126899,0.0581395348837209,0.453971678391805,0.501196070137013,0.354432407828858,0.709135385521389,1
"50",50,1,0.284514799453152,0.592318340718393,0.0148546634838544,0.0474976083172404,0.130952380952381,0.474833782985742,0.51609740511151,0.364431486880467,0.55796973094869,1
"51",51,1,0.289774260171063,0.662732185812172,0.00346482037054369,0.0674765289020021,0.0804597701149425,0.616361719640352,0.489874243255107,0.378053709604005,0.235062922471672,1
"52",52,1,0.221745977979804,0.598283656600262,0.0104198420618426,0.0689730867888587,0.0898876404494382,0.587227346977691,0.510543793677134,0.391168461546134,0.298477100426901,1
"53",53,1,0.109951567331584,0.585590767803577,0.00228267779631616,0.0875779154364235,0.0652173913043478,0.562471297641786,0.443156476214802,0.370625658334055,0.178245614999472,1
"54",54,1,0.207333610195779,0.439433237887435,0,0.0762141665728264,0.0113636363636364,0.707659062637473,0.343608910589045,0.338564710465537,0.290391869002408,1
"55",55,1,0.219276224852052,0.6432819149328,0.0317222186077977,0.0704863876446741,0.0659340659340659,0.468681950147388,0.518308810102026,0.364431486880467,0.266475416117306,1
"56",56,1,0.104601744444376,0.658645463474607,0.0184951107510346,0.0850076923076923,0.0549450549450549,0.403212633155235,0.504429109799792,0.323630233772106,0.235510571626945,1
"57",57,1,0.266872032447053,0.599429108180863,0.00401098458451698,0.0760087717804594,0.0795454545454545,0.792743723844433,0.273575039813388,0.367704804114868,0.162821654158319,1
"58",58,1,0.1455506747079,0.672684654299191,0.00298426289499836,0.0857686202979309,0.0674157303370786,0.703985768803032,0.509515800475606,0.439952949196867,0.193706519969903,1
"59",59,1,0.0899062086690936,0.577737113022439,0.011493045409382,0.0853575314806688,0.0760869565217391,0.521473032661968,0.475395271729329,0.330192219621413,0.327284551694503,1
"60",60,1,0.134202369436208,0.662908329530511,0,0.0937528543155231,0.10989010989011,0.730023290672617,0.353030724476829,0.386737609329446,0.417724852608492,1
"61",61,1,0.151640885281843,0.661371479409792,0.00706148189816352,0.0899065406424686,0.032967032967033,0.588875687099885,0.427278180296243,0.364431486880467,0.25984486601908,1
"62",62,1,0.204030359156863,0.678132606441554,0.0300075185925673,0.0809392482562324,0.0348837209302326,0.449404786793019,0.388749767039044,0.391168461546134,0.357053253701286,1
"63",63,1,0.116098707884899,0.645385632873457,0.00552011493567429,0.0848926771118624,0.119565217391304,0.623521084002246,0.381269251024242,0.512,0.149484577213549,1
"64",64,1,0.363022513881574,0.630294945891776,0.0120340373871028,0.0795696189531848,0.0344827586206897,0.640077890891506,0.371739264616924,0.361128502657428,0.133745056197235,1
"65",65,1,0.196396612334137,0.628722215926573,0.00301838847070976,0.0893833801880761,0.0795454545454545,0.664820270677274,0.433883371371171,0.262912750244141,0.309448527591348,1
"66",66,1,0.322157302127449,0.574709489699992,0.00699508421105796,0.0712309828248999,0.116279069767442,0.700053431692113,0.344610985906508,0.384673178061608,0.0907135199357178,1
"67",67,1,0.0987255039099083,0.685437254523569,0.0154873160762763,0.0872593781094464,0.0537634408602151,0.692430775053234,0.429643549643947,0.296296296296296,0.196497282872676,1
"68",68,1,0.171026611595098,0.621594325004504,0.0180020305956366,0.0892028351501036,0.10752688172043,0.743249325583866,0.360055943870811,0.398868848593964,0.342633596781269,1
"69",69,1,0.213983710374163,0.592629577901207,0,0.0814386736996895,0.0224719101123595,0.664016728706243,0.442091685941963,0.289511151570323,0.375012488253221,1
"70",70,1,0.105557591963034,0.629763414977693,0.00412776235828973,0.0821910375698271,0.0434782608695652,0.584085658956149,0.45389658132278,0.370625658334055,0.364695582134261,1
"71",71,1,0.24434933623622,0.624608160985945,0.0282514491110797,0.071368018316761,0.0561797752808989,0.436688075230466,0.435490505281578,0.323630233772106,0.325016500936409,1
"72",72,1,0.0745794681497244,0.669667355324181,2.04081632653061e-05,0.0779820355583418,0.0645161290322581,0.437101241282071,0.43640375012946,0.296296296296296,0.242096403644257,1
"73",73,1,0.340354613754392,0.606560802830243,0.0155534534664217,0.059439341065259,0.0689655172413793,0.614061321464273,0.527708988210058,0.338564710465537,0.182235777421394,1
"74",74,1,0.0313655432426199,0.558132988913238,0.0141719348242459,0.0850306766780752,0.0736842105263158,0.652813779492328,0.329603905262255,0.410575385465816,0.331526664380132,1
"75",75,1,0.317250673250483,0.607278439358615,0.0184572616335493,0.0821375258386054,0.116279069767442,0.623663303800775,0.448489443906994,0.331816112881202,0.255622757668617,1
"76",76,1,0.152362674782172,0.590543174846417,0.00379908390111388,0.0646819503736708,0.0674157303370786,0.574200842079812,0.524689822246833,0.380507078953697,0.590607644414734,1
"77",77,1,0.290269880998661,0.701501929551566,0,0.065365639440968,0.0689655172413793,0.537334472545942,0.395358948637027,0.378053709604005,0.415900286393049,1
"78",78,1,0,0.537248719805056,0.00130355735199964,0.0772582449019226,0.0824742268041237,0.67026617951971,0.486043387153687,0.421875,0.645236243086989,1
"79",79,1,0.156140059420613,0.525949278572501,0.0109000536395105,0.0764765224832056,0.0444444444444444,0.695137724224728,0.381678065294256,0.226284027099609,0.493362133908481,1
"80",80,1,0.111023893884833,0.630382430792835,0.0272929601522486,0.0721035096889704,0.0666666666666667,0.545275298218509,0.502182178826448,0.439952949196867,0.455807178032417,1
"81",81,1,0.265283728913303,0.632243843037329,0.0149987634771953,0.0657159680864435,0.0337078651685393,0.620877964836167,0.415333988827771,0.351719926725015,0.532767767797259,1
"82",82,1,0.363874393019551,0.628601203543646,0,0.0630526901152459,0.0481927710843374,0.617930996367984,0.470881921076737,0.340671953672709,0.32510297600065,1
"83",83,1,0.0381209032869299,0.674849629182457,0.0191345136716281,0.0843036588381022,0.114583333333333,0.610673219600339,0.564176693578789,0.410575385465816,0.539169693078774,1
"84",84,1,0.0370465041680564,0.702267966474196,0.0112731243400538,0.0856489232117793,0.0526315789473684,0.666987402870198,0.449117741066641,0.334897976680384,0.54407500286685,1
"85",85,1,0.194624951711253,0.605590868922826,0.0303437687849895,0.0637921556871919,0.0795454545454545,0.571870890639242,0.465083976011592,0.316960931630353,0.575252084511125,1
"86",86,1,0.0787843036952387,0.611965267691461,0.00351341190785825,0.0747906867165065,0.0674157303370786,0.655089840866706,0.452159966561392,0.470507544581619,0.578642344680808,1
"87",87,1,0.298108819151562,0.498834738175179,0.0412549065953829,0.0659386089323167,0.036144578313253,0.604671158024003,0.389042936838275,0.529128714634643,0.547973247542347,1
"88",88,1,0.203152009539786,0.603789861141809,0.0233168281547896,0.0779381708556941,0.0561797752808989,0.593471203348023,0.431448660164181,0.409935860058309,0.495618478534243,1
"89",89,1,0.0388064667270506,0.616592122605886,0.00944952067982879,0.0759509044163189,0.0108695652173913,0.642026708133,0.482304588547768,0.336648311005178,0.583089232961673,1
"90",90,1,0.0292733709180926,0.631461977441251,0.0503305892093191,0.0803638075755955,0.0543478260869565,0.573058659012629,0.500230871964755,0.370625658334055,0.564239313874709,1
"91",91,1,0.289147611738539,0.627335634000332,0,0.0667632417111915,0.0875,0.613030707757365,0.471115977367788,0.39437037037037,0.355272025834699,1
"92",92,1,0.234536665728167,0.657099093077849,0.0129924447776449,0.0707630771781158,0.0449438202247191,0.546823957914063,0.516063856701074,0.345198711277651,0.499726286089753,1
"93",93,1,0.0415319324357184,0.716094819061059,0.00511651650095582,0.0866526225629751,0.0543478260869565,0.710369635202272,0.37578132785551,0.398868848593964,0.564573250441883,1
"94",94,1,0.165200567420438,0.613336758236314,0.00586128139250704,0.0718931663432896,0.1,0.550303792006088,0.569038966743611,0.506828322113202,0.637659632333413,1
"95",95,1,0.0662814220120104,0.519653694464314,0.0225954081149298,0.0724010123053555,0.0416666666666667,0.519705046239886,0.585639164814275,0.334897976680384,0.618967127978925,1
"96",96,1,0.14086634523649,0.576452068669396,0.0437972835744488,0.0543743698868476,0.0898876404494382,0.571896881350191,0.368434230524157,0.403797156242295,0.496657387675287,1
"97",97,1,0.361376537652938,0.706696707460732,0.0016585587174019,0.0688383805237754,0.036144578313253,0.588566909076327,0.550024974064917,0.274625,0.357601836669354,1
"98",98,1,0.453877339247194,0.610376154300258,0.023454167042581,0.0504502867673836,0.0481927710843374,0.585299403873609,0.440924457364366,0.434788657929154,0.391130376759719,1
"99",99,1,0.0277813118393201,0.575073099808479,0.00695579355510919,0.081252500462207,0.0645161290322581,0.595914874370553,0.447774293422075,0.322425655976676,0.552920966055596,1
"100",100,1,0,0.660372988302529,0.025336073566371,0.0850306766780752,0.0631578947368421,0.524456223663518,0.461118404230851,0.376714677640604,0.582981370947389,1
"101",101,1,0.182393437289829,0.667553953550786,0,0.0941117132508272,0.0795454545454545,0.632028081879127,0.273068763479006,0.316960931630353,0.116356246004391,1
"102",102,1,0.202592663971584,0.608661509018284,0.0116127378435275,0.0811863363689836,0.101123595505618,0.599826323662415,0.425621440245243,0.459078717201166,0.244999512461472,1
"103",103,1,0.103795748827434,0.68203503408837,0.00646038927582271,0.0945880739977485,0.0842105263157895,0.542460090159144,0.538555377818612,0.486824296296296,0.120199147612275,1
"104",104,1,0.0988042312397245,0.715304369703347,0.00507623111285494,0.0977428035759542,0.0652173913043478,0.723977838372699,0.44063293915243,0.427680538382641,0.181145663979531,1
"105",105,1,0.3097523513898,0.61994177695378,0.02851824146573,0.0881284280880926,0.102272727272727,0.710914514852875,0.314929566300833,0.403797156242295,0.137857077373364,1
"106",106,1,0.255449720142487,0.64743996062154,0,0.0746337555695424,0.114942528735632,0.63905575726019,0.526287238039631,0.459078717201166,0.194805184245052,1
"107",107,1,0.152412272754072,0.64397830394715,0.0149999733795008,0.088703064678916,0.10752688172043,0.77995180376784,0.290564405546886,0.349248835604382,0.120717247489088,1
"108",108,1,0.167235816831374,0.655120415745251,0.00811862726347375,0.0919269230769231,0.0543478260869565,0.808502652567931,0.283758548762296,0.457013898485776,0.0319288228876672,0
"109",109,1,0.266643323660376,0.653188764008989,0,0.0816124512812966,0.0568181818181818,0.605934244470049,0.279262028531026,0.338564710465537,0.102835025482459,1
"110",110,1,0.191154071406421,0.530211528943028,0.0161345332697161,0.082048262063814,0.0652173913043478,0.563143956690192,0.530438954711291,0.330192219621413,0.149310694578808,1
"111",111,1,0.156894169780547,0.631947092207676,0.0252326875393848,0.0858312521530115,0.0760869565217391,0.431651622903976,0.463244179847316,0.370625658334055,0.10327380509533,1
"112",112,1,0.177008340255206,0.577648350972062,0.01655073842124,0.0781447460253148,0.0561797752808989,0.566572841737641,0.425585548946485,0.374163571137798,0.101637248628203,1
"113",113,1,0.288866949881632,0.688339767278494,0.0534847168594933,0.0721035096889704,0.0112359550561798,0.538289501691144,0.560505280678947,0.345198711277651,0.192554923189342,1
"114",114,1,0.266010858053392,0.567989094899741,0.00947863058908933,0.081414675268728,0.0588235294117647,0.590380048817811,0.541129252025585,0.354432407828858,0.165633497876326,1
"115",115,1,0.165868455395591,0.448028927151541,0.00405716929271117,0.0751490845668968,0.0898876404494382,0.675216585530445,0.473164097377444,0.296296296296296,0.0969208961421372,1
"116",116,1,0.266759076907856,0.593456970994145,0.0102375720147646,0.0839203264020818,0.0786516853932584,0.505557570134994,0.457775950777705,0.380507078953697,0.0931127463807774,1
"117",117,1,0.0331215352961709,0.62054375776814,0.0225507789484539,0.0908632213824714,0.0531914893617021,0.564035088228627,0.316281765708806,0.382700498949917,0.181221686523912,1
"118",118,1,0.174170523218168,0.644412113122803,0.00760402497957586,0.0848523849619314,0.0681818181818182,0.710977923324324,0.271996558037904,0.282623291015625,0.254515271805797,1
"119",119,1,0.368717623819452,0.563115172870515,0.0278086200247549,0.0741938993728057,0.0235294117647059,0.610004495100964,0.399992325317741,0.324951171875,0.141132238703723,1
"120",120,1,0.357683779322718,0.412398705064848,0.0218267985795558,0.0690651028519661,0.108433734939759,0.559247182181289,0.282540040679715,0.402701866181156,0.103155871411949,1
"121",121,1,0.0949172598027564,0.573564357485024,0.0124992531315036,0.0749472892681187,0.111111111111111,0.549716130254131,0.426311056806168,0.415960951186189,0.181312295624494,1
"122",122,1,0.0740502072606955,0.590976873720917,0.00587157236868525,0.0903888491643435,0.106382978723404,0.731545338912148,0.292376568950863,0.438976,0.246028811541268,1
"123",123,1,0.328761396516705,0.676558785377745,0.00869733151408408,0.0850306766780752,0.0804597701149425,0.655846032091265,0.404520403125512,0.331816112881202,0.0317855909995498,0
"124",124,1,0.27231106460498,0.670710163208732,0.0200320361185999,0.0794713241424021,0.0454545454545455,0.61311387030477,0.40731427005566,0.338564710465537,0.0761905436568291,1
"125",125,1,0.108320225293118,0.639031346514753,0.0202431199032546,0.0968591439018353,0.0568181818181818,0.580429994609704,0.300316758463221,0.345198711277651,0.100921658097342,1
"126",126,0,0.0913256842036302,0.475975994956858,0,0.0892302139405799,0.0842105263157895,0.677735081903547,0.40819188116401,0.444470768333576,0.0551099973389874,0
"127",127,0,0.110719334260574,0.660280245188217,0.00162336079985018,0.102970937762403,0.0860215053763441,0.795959961677468,0.136732314792057,0.343,0.00480852304851874,0
"128",128,0,0.226823035328793,0.801129549174293,0.012592799067923,0.103600012065636,0.0555555555555556,0.793425840524398,0.366514406567502,0.415960951186189,0.00950790213373334,0
"129",129,0,0.0868703673472247,0.558058241198367,0.0254647796841813,0.0950569085232008,0.0957446808510638,0.601642281360617,0.452670861767743,0.296296296296296,0.0228602001214605,0
"130",130,0,0.151758195889228,0.731253133209888,0,0.106593558441322,0.0326086956521739,0.60427280210201,0.390227885897803,0.343,0.0182836368062004,0
"131",131,0,0.1547877555427,0.548273753208699,0,0.0793975231754148,0.130434782608696,0.612934089979024,0.23907382888118,0.427680538382641,0.00682964917608211,0
"132",132,0,0.140654063713963,0.648034118480768,0.0157676283151129,0.088983501562345,0.0434782608695652,0.69976144010311,0.264330997977209,0.276549934607786,0.000348940961484177,0
"133",133,0,0.11082062890697,0.680757507679697,0.0103008849516919,0.0888076446680087,0.0860215053763441,0.585524991884284,0.514275070561771,0.398868848593964,2.57327918732887e-05,0
"134",134,0,0.0850358355259834,0.669192103808328,0.00571555760847108,0.102819007118587,0.0425531914893617,0.728991207400843,0.386569049066711,0.302690962099125,0.0138681823194466,0
"135",135,0,0.356896521412539,0.566899800462482,0.00485492535119809,0.0722659356722092,0.0574712643678161,0.77188030072555,0.340236290057815,0.367704804114868,0.000350592144230062,0
"136",136,0,0.284246814773141,0.682349534563911,0.0170036665724939,0.0841122109949652,0.0348837209302326,0.750768350370504,0.317190782783877,0.361128502657428,0.0157708246345601,0
"137",137,0,0.15772805235528,0.608542905106325,0,0.109147819058951,0.125,0.662033324061866,0.38552114440206,0.496166087962963,0.00648029399530767,0
"138",138,0,0.437289651245537,0.562479603368123,0.0191176215756474,0.0714159186172989,0.0617283950617284,0.582052622334336,0.462390849239365,0.421875,0.00102403964337924,0
"139",139,0,0.169856466159264,0.525764377828424,0,0.0793051753872045,0.134831460674157,0.582571877431015,0.365384367623032,0.434043731778426,0.0104925101430327,0
"140",140,0,0.135003597873078,0.641167342198993,0.0167445370143999,0.0889066069722246,0.0537634408602151,0.525125389193497,0.380603242261796,0.376714677640604,0.0833588726621505,1
"141",141,0,0.140765829954722,0.574633697140723,0.0152781711268896,0.0789842004461547,0.0319148936170213,0.478691695856242,0.492076040672428,0.486824296296296,0.00196770247457837,0
"142",142,0,0.156807119480978,0.632206532457339,0.0170569485553703,0.0842920683164501,0.0989010989010989,0.582404844122783,0.447458498735037,0.386737609329446,0.00576014427731297,0
"143",143,0,0.27297638946142,0.597813516535306,0.012320783326449,0.0832012215609288,0.0344827586206897,0.589253234546974,0.416266321824422,0.447180948503969,0.0149598381632312,0
"144",144,0,0.114889523083939,0.622678448553712,0.00794774476333633,0.0822979566492331,0.0869565217391304,0.498907359213344,0.59748489358803,0.457013898485776,0.000899425184607106,0
"145",145,0,0.231757988845085,0.641314350494695,0.0109129360252397,0.0877451021914037,0.0574712643678161,0.746472003391317,0.341240121274105,0.367704804114868,0.0123623765049575,0
"146",146,0,0.0670658513550815,0.606909419764918,0,0.10127752033033,0.0869565217391304,0.746826298701827,0.255776840196017,0.398868848593964,0.00127857883220502,0
"147",147,0,0.173621044972718,0.75237062103188,0.0304478747754338,0.0888571395972009,0.0888888888888889,0.494322321502333,0.560752089244923,0.470507544581619,0.0204176421867283,0
"148",148,0,0.187627394372293,0.654208732115794,0.0213309618247316,0.0920756035025295,0.0659340659340659,0.499931462486514,0.432974873230485,0.421875,0.0374609274136099,0
"149",149,0,0.158498390153092,0.695103229187442,0.0202200872886551,0.0841818787686385,0.0659340659340659,0.583596642792259,0.344518322378554,0.309561367799715,0.00654518691701344,0
"150",150,0,0.298621639869664,0.654450142867976,0.0200261888932073,0.104093964293646,0.104651162790698,0.661722683597195,0.245464032252326,0.421875,0.0136088432270277,0
"151",151,0,0.0590015990736343,0.65016581027971,0,0.0983159046918891,0.0625,0.55162409015019,0.268323931099704,0.340990239501102,0.00826907893756139,0
"152",152,0,0.0913494463707927,0.520138539144867,0.0176506845566021,0.0922611170960478,0.0645161290322581,0.659508695571344,0.313097100820354,0.404774084423046,0.00147737886189577,0
"153",153,0,0.154705389674891,0.588068796500333,0.00616115938086639,0.0874383489486387,0.0444444444444444,0.654402163422579,0.383545033429111,0.409935860058309,0.0913343506532042,1
"154",154,0,0.314561244094185,0.628043811645963,0,0.0794836176414535,0.0337078651685393,0.664629967066988,0.224716650083737,0.345198711277651,0.00427139565700455,0
"155",155,0,0.218100800203843,0.627009581784204,0,0.0865454385221664,0.0989010989010989,0.539054083544729,0.46671466925283,0.364431486880467,0.00671973592984261,0
"156",156,0,0.0864699958940041,0.597531576111055,0.00803553249828939,0.10310369342382,0.0957446808510638,0.643429247429994,0.450634545699497,0.32871021008016,0.000127502183314193,0
"157",157,0,0.11798554202453,0.581154360695895,0.0185496773239689,0.0845235767675848,0.0666666666666667,0.679325714651295,0.33859529199559,0.533038516968393,0.00533394337710182,0
"158",158,0,0.0717232346792807,0.571347953738695,0.0113462518070884,0.0890109478174508,0.0769230769230769,0.608757235461301,0.387596531248509,0.392857442213288,6.12249497052848e-06,0
"159",159,0,0.25922753908555,0.388009606535509,0,0.0708665572390196,0.0352941176470588,0.535811221918702,0.552007416262533,0.289185492262764,0.0329879698042647,0
"160",160,0,0.159916975931663,0.537954163757569,0.00555186748614733,0.0945312441696414,0.0777777777777778,0.656288854315025,0.369627736507409,0.403797156242295,0.0565256605607248,0
"161",161,0,0.301609876925509,0.624551560405626,0.0252263725964481,0.0704309193003408,0.0941176470588235,0.509349341038809,0.532726206738238,0.415609632833826,0.0201997934261839,0
"162",162,0,0.250033989622628,0.538696593967729,0.00391647877149312,0.0824225202788196,0.0909090909090909,0.665565125700773,0.470928654117829,0.391168461546134,0.0173665243920083,0
"163",163,0,0.205608112316963,0.580585933355052,0.0245725177689462,0.0796923169735664,0.032967032967033,0.579941107605851,0.545522395000287,0.330192219621413,0.00824482146895814,0
"164",164,0,0.289940339717656,0.563166563923261,0.0261458564240651,0.0744436890558003,0.0568181818181818,0.556449378877657,0.438575376570283,0.459078717201166,0.00512109636820852,0
"165",165,0,0.0261191120699893,0.621381323853057,0.00398350739186303,0.0941739839104311,0.0631578947368421,0.729779397471322,0.221990974819052,0.361444358472766,0.00518477325611288,0
"166",166,0,0.151558261727441,0.561745132194408,0.00114747970212376,0.0945002316768708,0.0760869565217391,0.428655003791277,0.442205423961991,0.392857442213288,0.0941091725848306,1
"167",167,0,0.217400775209401,0.597160642642465,0.0362020958904878,0.0933402927544117,0.122222222222222,0.630322163633431,0.484556351008545,0.415960951186189,0.0101558872035254,0
