"","ID","scagnostics","scag_num"
"1",1,0.0233661806687791,1
"2",1,0.555396842737767,2
"3",1,0.711945561246487,3
"4",1,0.0901886521319217,4
"5",1,0.0816326530612245,5
"6",1,0.364943542000554,6
"7",1,0.564840055490039,7
"8",1,0.379007052777373,8
"9",1,0.0205030456592133,9
"10",2,3.68333844024983e-318,1
"11",2,0.520485210140597,2
"12",2,0.755629928836409,3
"13",2,0.0950671866124911,4
"14",2,0.0736842105263158,5
"15",2,0.401700967502454,6
"16",2,0.53113039236178,7
"17",2,0.497184212313239,8
"18",2,0.00128491537051826,9
"19",3,4.21939472533112e-318,1
"20",3,0.527382608704841,2
"21",3,0.866146654313428,3
"22",3,0.0719610862132728,4
"23",3,0.123711340206186,5
"24",3,0.181246738330998,6
"25",3,0.682446993825336,7
"26",3,0.478305854785145,8
"27",3,0.00444334956189882,9
"28",4,4.41169989666191e-318,1
"29",4,0.627574315678198,2
"30",4,0.838985450910628,3
"31",4,0.0714159186172989,4
"32",4,0.0537634408602151,5
"33",4,0.189329217769198,6
"34",4,0.659363965836947,7
"35",4,0.404774084423046,8
"36",4,0.000212889434659432,9
"37",5,0.0227174101107777,1
"38",5,0.567019446212515,2
"39",5,0.843876604450356,3
"40",5,0.0575773543224177,4
"41",5,0.122222222222222,5
"42",5,0.0965388857772461,6
"43",5,0.687147826983743,7
"44",5,0.386737609329446,8
"45",5,3.70139432623164e-05,9
"46",6,0.0449704531713322,1
"47",6,0.54102543091878,2
"48",6,0.799801353495281,3
"49",6,0.0651635350619896,4
"50",6,0.159574468085106,5
"51",6,0.122402934228223,6
"52",6,0.70464163686714,7
"53",6,0.49205423531127,8
"54",6,0.0030343665007001,9
"55",7,7.11441190238957e-318,1
"56",7,0.70720906070885,2
"57",7,0.914488316793878,3
"58",7,0.0614120263649435,4
"59",7,0.848484848484849,5
"60",7,0.000531250432251411,6
"61",7,0.867622005903927,7
"62",7,0.907753342371634,8
"63",7,0.00386863524122494,9
"64",8,7.10261361476688e-318,1
"65",8,0.684662044648473,2
"66",8,0.935418012464414,3
"67",8,0.0564202901624215,4
"68",8,0.857142857142857,5
"69",8,4.76951599504991e-05,6
"70",8,0.789633125141781,7
"71",8,0.903296296296296,8
"72",8,0.00372927724442911,9
"73",9,3.18606630836707e-318,1
"74",9,0.460255284990968,2
"75",9,0.03385090115036,3
"76",9,0.107778575406098,4
"77",9,0.0729166666666667,5
"78",9,0.532496866378272,6
"79",9,0.622558238292579,7
"80",9,0.334897976680384,8
"81",9,0.024676335169947,9
"82",10,3.07886394453244e-318,1
"83",10,0.524253998319317,2
"84",10,0.0307668781811942,3
"85",10,0.114750976391664,4
"86",10,0.0612244897959184,5
"87",10,0.572938978808855,6
"88",10,0.706164875564144,7
"89",10,0.379007052777373,8
"90",10,0.0112446559335955,9
"91",11,4.16395561921128e-318,1
"92",11,0.513342024065713,2
"93",11,0.853767801713583,3
"94",11,0.0793051753872045,4
"95",11,0.117021276595745,5
"96",11,0.216605420398014,6
"97",11,0.648110432416363,7
"98",11,0.410575385465816,8
"99",11,0.00226198315187548,9
"100",12,4.22378696892265e-318,1
"101",12,0.533673091782105,2
"102",12,0.858661476303599,3
"103",12,0.0731528323354484,4
"104",12,0.0625,5
"105",12,0.180907515371892,6
"106",12,0.719815563071833,7
"107",12,0.416274962962963,8
"108",12,0.034658045221621,9
"109",13,4.94162482707831e-318,1
"110",13,0.647171242114133,2
"111",13,0.897615778356712,3
"112",13,0.0662342992447999,4
"113",13,0.074468085106383,5
"114",13,0.107946633974847,6
"115",13,0.750708021045706,7
"116",13,0.32871021008016,8
