"","ID","scag_num_1","scag_num_2","scag_num_3","scag_num_4","scag_num_5","scag_num_6","scag_num_7","scag_num_8","scag_num_9","set","signal"
"36",36,0,0.712786129990422,0.190996822114058,0.114831177805354,0.0952380952380952,0.183425716186732,0.667803517460123,0.357423382900876,0.625588949920716,2,0
"37",37,0,0.604812194646032,0.0744324456774496,0.0910433671371625,0.0227272727272727,0.385332550090252,0.655490130291322,0.324951171875,0.930387861235604,2,1
"38",38,0,0.559886598651068,0.142054447499921,0.107947299765994,0.0227272727272727,0.270168966152253,0.617016375364004,0.522740912208505,0.493724607424362,2,0
"39",39,0,0.638492562223778,0.265525097536839,0.111770101318212,0.0454545454545455,0.246129716366914,0.663297417954241,0.512,0.64363906522986,2,0
"40",40,0,0.748250516088517,0.234222939327902,0.108443992418477,0.136363636363636,0.170242838559335,0.672956450889903,0.459078717201166,0.701975455233248,2,0
"41",41,0,0.617188702991175,0.0901291803619445,0.129105968961982,0.0681818181818182,0.338148309864051,0.602501879303241,0.338564710465537,0.492856668840676,3,0
"42",42,0.0506546241235431,0.566964491050039,0.346973098318822,0.104742149575083,0.119047619047619,0.212416107247274,0.65625656009609,0.500788723794016,0.410293332027564,3,0
"43",43,0,0.650701646320256,0.790965255525662,0.0755077086358976,0.024390243902439,0.131392820118441,0.538184702668492,0.343,0.500255024391395,3,1
"44",44,0.168225698776463,0.723799672194813,0.197512498361612,0.117160508599069,0.0714285714285714,0.338712966350356,0.636415815558912,0.310865697693934,0.820507477348608,3,0
"45",45,0.173123361095774,0.71539060565506,0.593581598161911,0.117499785378525,0,0.15091415366784,0.668086880830956,0.310865697693934,0.45550912493651,3,0
"46",46,0.14932811376257,0.659668709382114,0.204059742701439,0.111801260470104,0.0952380952380952,0.244309615614218,0.601649301708589,0.434788657929154,0.446907893811191,3,0
"47",47,0,0.646609367403533,0.0755563317999218,0.124222930413523,0.0454545454545455,0.222700889088389,0.656620466086107,0.522740912208505,0.349784507445539,3,0
"48",48,0,0.783416886213537,0.317299253567622,0.130547082422417,0.166666666666667,0.195289243035794,0.598922815836688,0.434788657929154,0.477663083146554,3,0
"49",49,0,0.606201274085498,0.137987976651235,0.107984170162344,0.159090909090909,0.151207393814789,0.620205465182352,0.522740912208505,0.470234047079327,3,0
"50",50,0,0.691232550816927,0.246483179602683,0.128878374116324,0.113636363636364,0.194289835746676,0.637633435938192,0.338564710465537,0.589255737351098,3,0
"51",51,0,0.665286480429184,0.161363016039286,0.112599534268663,0.0681818181818182,0.301898757980441,0.563109072616381,0.512,0.717123118954507,3,0
"52",52,0.0551467946461489,0.48486658587268,0.237805295709524,0.0794384491151319,0.186046511627907,0.431614602079422,0.637362840950031,0.500788723794016,0.934255129216068,3,1
"53",53,0,0.60573571548665,0.0729664230867306,0.1023441285684,0.0227272727272727,0.285934939798241,0.629413704251259,0.397542234887034,0.719182218487405,3,0
"54",54,0,0.616050234606325,0.104184033502921,0.117347232217195,0.0952380952380952,0.134032227437932,0.685643881050985,0.371307373046875,0.457236055751879,3,0
"55",55,0,0.500821923274665,0.191227748289012,0.10976205134847,0.119047619047619,0.356605418018535,0.561622302638435,0.310865697693934,0.657664788379514,3,0
"56",56,0,0.62116329730564,0.39463886431999,0.134766923599985,0.0714285714285714,0.221931900346914,0.623807568796025,0.434788657929154,0.560969837920416,3,0
"57",57,0.0670364640173224,0.684573309982264,0.223578842635673,0.143919361077687,0.0526315789473684,0.265876143203007,0.657050048934145,0.379720365738653,0.592889484702189,3,0
"58",58,0.124838150727497,0.670274452951271,0.141408657510473,0.139698157132884,0.0952380952380952,0.111814504887308,0.618160158819155,0.568839650145773,0.336090444278853,3,0
"59",59,0.126314516641485,0.706947035812677,0.323008568991211,0.11484417682558,0.075,0.235998916761648,0.709654152034864,0.408411936490887,0.562481003049091,3,0
"60",60,0,0.759649608422391,0.154607651823127,0.133691884896499,0.0465116279069767,0.171632206886767,0.627602460450391,0.324951171875,0.735642654364725,3,0
"61",61,0,0.781907411461576,0.0444444444444444,0.124702680900346,0.0909090909090909,0.249026690248507,0.635659063209141,0.397542234887034,0.518707544719126,4,0
"62",62,0.334972021425139,0.635787168344379,0.835762841372876,0.0786262573881402,0.025,0.101719095167774,0.532090133443825,0.281233342900488,0.421775086734373,4,1
"63",63,0,0.710203242144835,0.0648598891039704,0.131685595974016,0.0697674418604651,0.300577030259858,0.652453746785104,0.26853747776174,0.599093269138597,4,0
"64",64,0,0.622170388536189,0.416656446800154,0.138933817144225,0.0454545454545455,0.274945045893731,0.575947672219366,0.371307373046875,0.543625724987419,4,0
"65",65,0.0673247717584503,0.790465888410096,0.295703611666927,0.163741489292202,0.0952380952380952,0.129253840702389,0.686460617652374,0.434788657929154,0.407586648487107,4,0
"66",66,0.0571809868875296,0.485645428890349,0.129760739811834,0.0895221965675994,0.0697674418604651,0.423804228722062,0.571959434514848,0.371307373046875,0.833016993405325,4,1
"67",67,0,0.672443105072888,0.178981303646612,0.121991780041749,0.0909090909090909,0.150749182887829,0.624561997836588,0.338564710465537,0.42720565339444,4,0
"68",68,0,0.698809096429549,0.448964216605352,0.142906222796154,0,0.213600979103678,0.707755441875059,0.324951171875,0.712018416292077,4,0
"69",69,0,0.700039738521967,0.249628164699091,0.139890368105773,0.0465116279069767,0.216993590112966,0.588280177300196,0.500788723794016,0.615828056129725,4,0
"70",70,0.0696252428477206,0.532100038305941,0.119085807428382,0.104370941734384,0.142857142857143,0.260714203661565,0.656035219500611,0.568839650145773,0.289976226215214,4,0
"71",71,0,0.717526319426838,0.0869466324108553,0.166767611064069,0.0714285714285714,0.120037235517702,0.723082183556065,0.434788657929154,0.345023199891727,4,0
"72",72,0.0696450478758338,0.671718153059402,0.224522869962695,0.139105623249203,0.0476190476190476,0.331181569221451,0.607192963489017,0.296296296296296,0.573300391538774,4,0
"73",73,0,0.649024455797303,0.0685340470244763,0.159767006845577,0.0909090909090909,0.210865092809774,0.695037430970079,0.459078717201166,0.267969077679507,4,0
"74",74,0,0.668953979767146,0.25093433968471,0.130699457242212,0.0697674418604651,0.161282790665488,0.657922664593441,0.434788657929154,0.359376235781044,4,0
"75",75,0,0.452630752116329,0.157102041481057,0.123257827638256,0.0681818181818182,0.280783768101687,0.649231189319051,0.459078717201166,0.479197305363082,4,0
"76",76,0.0853569097187166,0.619787957867038,0.0652642248322211,0.106630141266456,0.0465116279069767,0.232243688132162,0.65179329627733,0.26853747776174,0.420243696119277,4,0
"77",77,0,0.69219203131219,0.108048991023342,0.148127768481194,0.113636363636364,0.369375059361139,0.582940708201142,0.282623291015625,0.6581701474598,4,0
"78",78,0.116895280265025,0.672520665530109,0.273585276610265,0.138718760283747,0.0476190476190476,0.217219954233025,0.619686639851265,0.310865697693934,0.4177092083627,4,0
"79",79,0,0.590660819231737,0.101225842192126,0.140716712444432,0,0.272919184200317,0.690048797349816,0.324951171875,0.564687961799629,4,0
"80",80,0.126403090280708,0.700698520115434,0.0922757502651758,0.121991780041749,0.166666666666667,0.370237410207772,0.562671026922837,0.48907810891282,0.823210890906491,4,0
"81",81,0,0.555966626303312,0.0992749473598392,0.109216691641038,0.0681818181818182,0.325880588987806,0.64192779290498,0.397542234887034,0.681324863678965,5,0
"82",82,0,0.674872216485467,0.327765754411738,0.137022471041864,0.195121951219512,0.210168337367282,0.605349040747292,0.48907810891282,0.381262102128678,5,0
"83",83,0.0644387690765949,0.611205423471745,0.462499712301084,0.132254939797744,0.024390243902439,0.238304984307528,0.61067426619075,0.476837158203125,0.458491752958023,5,0
"84",84,0,0.572669771129741,0.26708287829528,0.148761304557922,0.0681818181818182,0.195164685257427,0.690402376231231,0.338564710465537,0.299536034790832,5,0
"85",85,0.150046696692243,0.768885660204176,0.384130398108469,0.103196284757741,0,0.216632567873671,0.578880670806288,0.310865697693934,0.657835343220491,5,0
"86",86,0,0.736884551102108,0.0827085401525055,0.145442942028923,0.166666666666667,0.220363664799467,0.702772838191667,0.310865697693934,0.466884823952742,5,0
"87",87,0,0.658255407957372,0.141339595406745,0.132081757246567,0,0.212334555718926,0.628779688768555,0.338564710465537,0.439212414053217,5,0
"88",88,0,0.504327562854143,0.158904448004875,0.136188326362645,0.0238095238095238,0.273722702551549,0.666350860669426,0.201443273606954,0.65582532940741,5,0
"89",89,0.0651600663201723,0.573732313891451,0.0454545454545455,0.132563095390204,0.142857142857143,0.278455868266046,0.674350912710387,0.371307373046875,0.73419736256535,5,0
"90",90,0.0576661834709766,0.70492079476897,0.0454545454545455,0.105894962125072,0.0697674418604651,0.5496737339565,0.547706362479214,0.324951171875,0.837754010708166,5,1
"91",91,0,0.687059897471191,0.24406748633362,0.158829912228044,0,0.180315665606716,0.692088453098985,0.230237319995972,0.303462482434692,5,0
"92",92,0,0.707410694307638,0.0913921176006066,0.161366080277734,0.0476190476190476,0.240982626931436,0.630837932394326,0.434788657929154,0.368548247021858,5,0
"93",93,0,0.759400268089609,0.256046856848754,0.143406747169429,0.0697674418604651,0.196342324601778,0.653695053927475,0.324951171875,0.264973949140359,5,0
"94",94,0.0603511349937843,0.666742189536591,0.0838719383622943,0.13909846889822,0.0476190476190476,0.240785156066031,0.681569129544001,0.310865697693934,0.291616495835628,5,0
"95",95,0.32110280784793,0.586807242669618,0.506886076730343,0.0653554390965074,0.0731707317073171,0.111034162464964,0.551180713391394,0.357423382900876,0.276211137257549,5,1
"96",96,0.0693418033077384,0.702357843631114,0.222665998634777,0.102848528807535,0.116279069767442,0.270901173083468,0.566053894439158,0.500788723794016,0.693272265141212,5,0
"97",97,0,0.636189598344261,0.165989163987178,0.155265443839798,0.0731707317073171,0.190842887346039,0.702041734626578,0.408411936490887,0.350741660517044,5,0
"98",98,0.0808155828579034,0.608788911290819,0.134015341723772,0.115462099347524,0.0952380952380952,0.454496505979212,0.519787581788573,0.568839650145773,0.620812468597128,5,0
"99",99,0,0.557185533362716,0.143674900158024,0.135617150092769,0.181818181818182,0.21017967644714,0.669570943119186,0.459078717201166,0.345701260828745,5,0
"100",100,0,0.773438633787749,0.0444444444444444,0.137511845040819,0.0930232558139535,0.243728028819732,0.670099310207514,0.324951171875,0.514105286216879,5,0
"101",101,0,0.447595683773709,0.147529171169557,0.122784589609086,0.0454545454545455,0.296639196685564,0.655602871489982,0.338564710465537,0.567016136189227,6,0
"102",102,0,0.630972394685607,0.0444444444444444,0.128766358005205,0.0454545454545455,0.357157741348604,0.642795278766127,0.282623291015625,0.447270193745661,6,0
"103",103,0,0.540703998190797,0.155116915746011,0.143333862892391,0.13953488372093,0.209010863086869,0.608540867402541,0.500788723794016,0.378198346189582,6,0
"104",104,0,0.637106152468178,0.0863046001355955,0.136155439016286,0.0681818181818182,0.202176281570396,0.696700937197923,0.338564710465537,0.3815307674915,6,0
"105",105,0,0.710984983341187,0.0451131751937942,0.135587794142408,0.159090909090909,0.308180792876933,0.554411272133734,0.324951171875,0.672163423957848,6,0
"106",106,0,0.568428878895334,0.136771858580017,0.14343450286663,0.0465116279069767,0.425404684483879,0.517967496556321,0.384673178061608,0.566247874125919,6,0
"107",107,0,0.790713308619628,0.267065722167959,0.155537612055338,0.0465116279069767,0.131667036481064,0.693807374580378,0.512,0.485680291686293,6,0
"108",108,0.457331399692148,0.673683207874217,0.15346363252263,0.105220870403537,0.105263157894737,0.333571549660711,0.537776925127027,0.379720365738653,0.647825811741927,6,0
"109",109,0,0.670018490571234,0.0742095044564702,0.129893664656635,0.0681818181818182,0.36192375253069,0.654948898771474,0.447180948503969,0.672990114582468,6,0
"110",110,0.0614504867438592,0.61673416196715,0.182378054778899,0.126186202737884,0.024390243902439,0.2382258100793,0.594912933515953,0.296296296296296,0.508431239082775,6,0
"111",111,0,0.534139528983066,0.0909470976622377,0.136411020500265,0.136363636363636,0.273692038274204,0.682228960782867,0.459078717201166,0.441571803384192,6,0
"112",112,0,0.623048054539558,0.0444444444444444,0.130547082422417,0.0681818181818182,0.327366307825996,0.660535719943579,0.230237319995972,0.521281978400715,6,0
"113",113,0.177498292387133,0.533374423219563,0.137205933227211,0.110304714765212,0.0476190476190476,0.251672186384002,0.669895572505165,0.254037037037037,0.496280267123741,6,0
"114",114,0,0.551509385150207,0.537132569740819,0.0629746906895961,0.0454545454545455,0.092517015607783,0.544069460233643,0.371307373046875,0.0745077158506438,6,1
"115",115,0.0813570234513626,0.704678111366544,0.245179189094396,0.140391011656876,0.0476190476190476,0.219302611867889,0.686830866692441,0.201443273606954,0.324991503088574,6,0
"116",116,0.0571646639209795,0.641043145189804,0.311756015535097,0.146305950513404,0.0238095238095238,0.221592711848868,0.631669893701023,0.558518216975371,0.464482875021405,6,0
"117",117,0,0.495582474667554,0.136551172911357,0.103797260538569,0.0909090909090909,0.507534104375417,0.581708170166218,0.522740912208505,0.872895401447877,6,1
"118",118,0.0907107112892817,0.752972118038846,0.0454545454545455,0.147407144450869,0.024390243902439,0.308366743807272,0.628599471400411,0.421875,0.511914716745279,6,0
"119",119,0,0.729330818832664,0.131804697944175,0.134955096696897,0.0232558139534884,0.309589559958644,0.65804915842499,0.384673178061608,0.48453352332489,6,0
"120",120,0.123090069320222,0.739126847983101,0.449170817622059,0.125625003527459,0.0232558139534884,0.171738523898227,0.669207965147987,0.512,0.449693958348171,6,0
"121",121,0,0.806240743497972,0.152399738567473,0.154706806201648,0.0476190476190476,0.210016373311696,0.698460011503052,0.48907810891282,0.530536218287228,7,0
"122",122,0.0522448189760511,0.517706301700328,0.054443407658466,0.133278109859455,0.0697674418604651,0.434925269945298,0.559185414500209,0.434788657929154,0.53362219921969,7,0
"123",123,0,0.680019668844484,0.0444444444444444,0.1574959765762,0.0681818181818182,0.286876683615675,0.654381336547708,0.397542234887034,0.311939465433834,7,0
"124",124,0,0.689571462257296,0.118737040925125,0.144240544525448,0.0909090909090909,0.301028049057975,0.616764973649385,0.459078717201166,0.553148851842676,7,0
"125",125,0.0565739647757426,0.570448373451579,0.0454545454545455,0.117160508599069,0.0465116279069767,0.528880064004316,0.593795429521374,0.434788657929154,0.778015798250694,7,1
"126",126,0.126904163128233,0.571768803134038,0.176051937990689,0.117007513093089,0.0238095238095238,0.311428400401724,0.546521183433278,0.500788723794016,0.344546799479283,7,0
"127",127,0,0.560171368509717,0.346660537172636,0.115556871075066,0.0476190476190476,0.288595288653138,0.613472391733855,0.558518216975371,0.627682705133072,7,0
"128",128,0,0.822688270263548,0.189979225964596,0.173043685973181,0.0487804878048781,0.0826229098489751,0.660734239058,0.357423382900876,0.311775267770822,7,0
"129",129,0.478833408070626,0.618594512660378,0.577610842127269,0.0896776942966888,0.216216216216216,0.19406486350254,0.561387540939405,0.436590266103571,0.348860222509779,7,0
"130",130,0,0.628091427386689,0.100447847830251,0.161094492756619,0.0952380952380952,0.186384262928016,0.65927217911601,0.371307373046875,0.406821824221817,7,0
"131",131,0.0532285470476113,0.562632012241015,0.100645555286471,0.124650797111581,0.0238095238095238,0.298680070589542,0.537351491099368,0.281233342900488,0.476332857195972,7,0
"132",132,0,0.496281659452647,0.0472975701634096,0.136786222093136,0.0681818181818182,0.247587567582543,0.710741847101731,0.338564710465537,0.488813599632205,7,0
"133",133,0,0.599634094650918,0.0610677699470034,0.150222541209212,0.0454545454545455,0.245191685749307,0.63558148460279,0.216,0.114272764560491,7,0
"134",134,0,0.746952765574923,0.0444444444444444,0.142683203926805,0.0227272727272727,0.318324453527673,0.584790209135907,0.216,0.580557901826356,7,0
"135",135,0.0417185731106688,0.736263566698073,0.668307724528092,0.0748258646649309,0.13953488372093,0.0996338073280909,0.5668255093914,0.434788657929154,0.261524256752502,7,1
"136",136,0.124089124933938,0.537969223664711,0.224758629459753,0.120971870150017,0.0232558139534884,0.255402611099335,0.613936291289405,0.384673178061608,0.368572216559268,7,0
"137",137,0.0674594937446275,0.72647305092187,0.11795038564216,0.127707045565703,0.125,0.153921574326302,0.549005879451357,0.476837158203125,0.382611585288255,7,0
"138",138,0.0641463283258848,0.639092902563247,0.0574341853362399,0.135701513075819,0.0238095238095238,0.4109274701263,0.570396063898033,0.371307373046875,0.416205123506738,7,0
"139",139,0,0.714065721372721,0.181385675696364,0.147055659563684,0.0697674418604651,0.205779661919897,0.628991239743594,0.512,0.412528153730615,7,0
"140",140,0.188377780822503,0.683102685303679,0.310498002977502,0.0998486951760544,0.0476190476190476,0.222913821894657,0.605608288296209,0.500788723794016,0.334812167329452,7,0
"141",141,0,0.710754354613633,0.084567024656897,0.182261544571899,0.0238095238095238,0.135707432431248,0.658105348982936,0.296296296296296,0.259526371194527,8,0
"142",142,0,0.690418854400576,0.212263654080126,0.13828764323485,0.119047619047619,0.375395651566401,0.512452358887596,0.421875,0.452087262002001,8,0
"143",143,0,0.594941885846048,0.246088013157531,0.132814350297918,0.075,0.253669562979275,0.664970435888527,0.536376953125,0.621488375787051,8,0
"144",144,0.0523807930466633,0.599803198957796,0.602958854699182,0.0700091810831475,0.0256410256410256,0.131490069033803,0.491866442263066,0.39437037037037,0.132953624515451,8,1
"145",145,0,0.488341745488766,0.102585110604162,0.112837915170233,0.113636363636364,0.436636697181205,0.561343376910359,0.338564710465537,0.773853566050007,8,1
"146",146,0.135746732590733,0.601710287588793,0.450236427374067,0.118930914468987,0.0697674418604651,0.250895003575262,0.589329809492295,0.384673178061608,0.357480504566804,8,0
"147",147,0.0663979313691936,0.608144135442312,0.0454545454545455,0.131621343422753,0.0465116279069767,0.43337954927189,0.59987175113799,0.447180948503969,0.521520371568386,8,0
"148",148,0,0.7220826914224,0.140176125740489,0.172663698714158,0,0.230571830890961,0.689111371578488,0.201443273606954,0.372816373049099,8,0
"149",149,0,0.607053088685419,0.0654421068007966,0.129552277731356,0.0697674418604651,0.317367772815942,0.67727989879257,0.384673178061608,0.460977999605507,8,0
"150",150,0.125126996435934,0.676041869697898,0.0465116279069767,0.123193218629682,0.0975609756097561,0.428608446073716,0.584639331030531,0.281233342900488,0.547287997434284,8,0
"151",151,0,0.629458618041008,0.0444444444444444,0.157306298494643,0.0697674418604651,0.341665573008711,0.573111806674435,0.324951171875,0.503358991094067,8,0
"152",152,0,0.770626478476053,0.0444444444444444,0.150847279809448,0.0227272727272727,0.347415994338978,0.560796528771727,0.459078717201166,0.543184789610394,8,0
"153",153,0,0.616183376375561,0.0458268604969218,0.148241937657537,0.113636363636364,0.258349869340139,0.672359924027677,0.338564710465537,0.358474683253495,8,0
"154",154,0,0.652860915553522,0.197320060326416,0.153683838722444,0.113636363636364,0.2389417964346,0.638439594855998,0.512,0.601852270810161,8,0
"155",155,0.383018160248691,0.624967196779485,0.433089869895619,0.120378099119981,0.0810810810810811,0.233687052239351,0.611285665734443,0.364431486880467,0.473367166025255,8,0
"156",156,0,0.470615628150694,0.183523225641964,0.124351044853052,0.181818181818182,0.358642309829269,0.624158313018082,0.568839650145773,0.535531389869885,8,0
"157",157,0,0.809738426924685,0.111027485966013,0.143156703733322,0.0232558139534884,0.243423859797882,0.657260819517534,0.26853747776174,0.518676220891417,8,0
"158",158,0.073132280123631,0.790811856775191,0.0779807831844276,0.148587267694948,0.116279069767442,0.272440858339866,0.567587423674794,0.26853747776174,0.500996950493234,8,0
"159",159,0,0.600743659746097,0.0963215902454683,0.160214865403455,0.0238095238095238,0.207521121503036,0.705450455831049,0.254037037037037,0.56251475541798,8,0
"160",160,0,0.620918261875896,0.148016584652959,0.141207378903233,0.0909090909090909,0.219378495536042,0.679062953333645,0.282623291015625,0.521377582976031,8,0
"161",161,0.269374636251127,0.833777944126564,0.201551234554916,0.174726317287685,0.0714285714285714,0.110977104020701,0.634661368372377,0.638524519890261,0.449733557303718,9,0
"162",162,0.075908276551897,0.569395727585454,0.0805432470919482,0.135014077348365,0.0238095238095238,0.432093587758417,0.59872396212485,0.434788657929154,0.497332586543326,9,0
"163",163,0,0.627364904310437,0.152378486642798,0.153073928318214,0.0454545454545455,0.278566129064079,0.708407826125272,0.459078717201166,0.415860497950521,9,0
"164",164,0.129023186927642,0.622996887660152,0.0674987927062334,0.156824753936846,0.0714285714285714,0.295722418142136,0.537806304762752,0.310865697693934,0.126179127472966,9,0
"165",165,0,0.665005513196438,0.164499353207219,0.139480711318298,0.0487804878048781,0.227031036165293,0.643219003296017,0.421875,0.47972948214147,9,0
"166",166,0,0.523351247859647,0.0444444444444444,0.135503360359151,0.113636363636364,0.455230088272682,0.539499868414282,0.459078717201166,0.556059766415676,9,0
"167",167,0,0.686978401253552,0.0444444444444444,0.180839071241114,0.0454545454545455,0.215160251253134,0.64019878886381,0.384673178061608,0.395238396369892,9,0
"168",168,0,0.83011601569225,0.0522912649185986,0.157937672890616,0.0487804878048781,0.144226477261413,0.633317226882544,0.343,0.0478337376061229,9,0
"169",169,0,0.789221941617089,0.127614740635636,0.178208695789867,0.0465116279069767,0.181878164025015,0.69546385089577,0.447180948503969,0.359750043503159,9,0
"170",170,0.0570548906067706,0.53453312601642,0.135060312508009,0.109394231760898,0.209302325581395,0.394378699155859,0.596445755646608,0.296296296296296,0.78678550253246,9,1
"171",171,0.113183551862214,0.685302163575418,0.166808999169225,0.139869024374977,0.0476190476190476,0.254833935245302,0.598163390845786,0.500788723794016,0.491991317907433,9,0
"172",172,0,0.610781351900388,0.501509297298718,0.143652891578216,0.0681818181818182,0.233199290856765,0.560483256990731,0.522740912208505,0.435956881252876,9,0
"173",173,0.131497970318238,0.656780979156317,0.0896478930342641,0.133222095745442,0.05,0.334304730893765,0.634367289779496,0.281233342900488,0.446768287738657,9,0
"174",174,0,0.563338119660431,0.547287219014503,0.0817354021570219,0.166666666666667,0.136562850035434,0.525174201212268,0.186588921282799,0.167946505035781,9,1
"175",175,0.0660210457454282,0.618956150961718,0.0997094785024646,0.14006810604764,0.0238095238095238,0.309051310984083,0.685018158566201,0.371307373046875,0.363396280154542,9,0
"176",176,0.0854438148677501,0.78248606451368,0.139371462374826,0.137022471041864,0.146341463414634,0.257425542187859,0.548667165373379,0.421875,0.323404918566152,9,0
"177",177,0,0.543799350148598,0.287180484691667,0.123894032471285,0.0909090909090909,0.29205890025016,0.577759960965788,0.397542234887034,0.467966738339361,9,0
"178",178,0,0.71894670471033,0.0444444444444444,0.172279985103499,0.0227272727272727,0.263793460996751,0.662351084006469,0.397542234887034,0.54923916185409,9,0
