"","ID","scag_num_1","scag_num_2","scag_num_3","scag_num_4","scag_num_5","scag_num_6","scag_num_7","scag_num_8","scag_num_9","signal"
"28",28,0,0.76750350031462,0.0666666666666667,0.115153871467175,0.586206896551724,0.0655073184908768,0.801412267115958,1,0.970410487676685,0
"29",29,0.0989974819481256,0.731451536759531,0.0689655172413793,0.093376676648789,0.607142857142857,0.0872840973890352,0.788190910893802,1,0.976885185114415,0
"30",30,0.269884834158938,0.603426997165483,0.388054897584096,0.0620620397485768,0.592592592592593,0.0289051985972936,0.743029991999401,1,0.929671638643321,0
"31",31,0.576660485452511,0.613458443548119,0.0787372595825062,0.0581181430134415,0.52,0.0747192892364149,0.747378145087577,1,0.887880979120051,0
"32",32,0.866395007871111,0.677774946250416,0.08,0.0460914343582578,0.666666666666667,0.0750341241470443,0.631482260787974,1,0.927175855654268,0
"33",33,0.39308565902639,0.703301257348607,0.0740740740740741,0.0752051035507573,0.576923076923077,0.145681934168667,0.728888149694034,1,0.955959221796651,0
"34",34,0.600891493111716,0.75404374511677,0.0769230769230769,0.0656711730700543,0.76,0.0376749201393753,0.749868556206393,1,0.957982230508278,1
"35",35,0.468528738299147,0.786685112247919,0.1195776806836,0.0612609968580719,0.583333333333333,0.032280244735015,0.682414508275258,1,0.951875854286218,0
"36",36,0.194253888867978,0.626732587723362,0.3682387841518,0.0677061140139565,0.740740740740741,0.0378652896932018,0.771928464157837,1,0.966389548045772,0
"37",37,0.583270336933875,0.719990927175563,0.153774090276678,0.0531029284389367,0.666666666666667,0.0530819263158052,0.729332214686488,1,0.875126089864167,0
"38",38,0.456833406223455,0.764197784685276,0.20369651194057,0.0651218692234332,0.48,0.0863905074231914,0.779352144169073,1,0.932232686600469,0
"39",39,0.404973867900276,0.677701822164626,0.102768141631958,0.0680808943029153,0.576923076923077,0.0534251333440571,0.761415305746703,1,0.948767396045477,0
"40",40,0.082602489053494,0.696335278540849,0.0689655172413793,0.0978435608798055,0.714285714285714,0.0861075067293779,0.756254733516508,1,0.973395010607365,0
"41",41,0.125315361299842,0.861903660297895,0.108947098782166,0.0727011744849627,0.651162790697674,0.110762475072024,0.817080575746197,1,0.975499913831748,0
"42",42,0.401903393749944,0.787498040310274,0.0425531914893617,0.0467329423238605,0.707317073170732,0.0849855154823275,0.820153512363937,1,0.947969399512321,0
"43",43,0.304262832024188,0.697184976217801,0.124644793062209,0.0444210021699308,0.684210526315789,0.031191811110888,0.743866597362375,1,0.973232680723456,0
"44",44,0.142696530864409,0.818028026949959,0.0454000495192904,0.0626306093701433,0.702702702702703,0.0572152673325266,0.771393246470682,1,0.984697234198249,0
"45",45,0.240011522146036,0.675198333896639,0.0800923541339354,0.0483636489722152,0.571428571428571,0.0917493014361677,0.809401500358172,1,0.988824589276049,0
"46",46,0.246287409366514,0.717796644490047,0.0416666666666667,0.0493303053266968,0.571428571428571,0.0579021348690096,0.826978454762077,1,0.971606610179039,0
"47",47,0.139408445002781,0.752718084073783,0.0435515203758762,0.0576986524764511,0.595238095238095,0.0616728060156796,0.813787308764271,1,0.98303182401378,0
"48",48,0.392889734697318,0.730660718999746,0.160159809047482,0.0522466396598809,0.5,0.103977498600855,0.827836634815277,1,0.980448533066086,0
"49",49,0.69148297425903,0.598406411243268,0.201611870497405,0.0335156246894444,0.615384615384615,0.0534195809484447,0.742980912909363,1,0.988010551484228,1
"50",50,0.395814282580623,0.660477115410113,0.113017831677718,0.0439146030779486,0.692307692307692,0.0312048867649217,0.796119201887041,1,0.969366626652395,0
"51",51,0.63435631041018,0.610278127726821,0.135185043941174,0.0359622408286129,0.486486486486487,0.0530124334246289,0.785168297899413,1,0.980698543092297,0
"52",52,0.575374919823189,0.64394207374442,0.0454545454545455,0.0400428776780581,0.675675675675676,0.0633506090743103,0.692969802257843,0.916711370262391,0.981271427588135,0
"53",53,0.541046907650535,0.751581348019386,0.102920305026096,0.0420647292504893,0.810810810810811,0.0389162702046927,0.821784885247322,1,0.965160913714435,0
"54",54,0.177443562252449,0.740121420271905,0.109341019915705,0.051739982021966,0.619047619047619,0.0603408138095107,0.828661408445233,1,0.975888842906666,0
"55",55,0.148652160721132,0.6941599670191,0.0416666666666667,0.0564445628265394,0.666666666666667,0.0447034762435524,0.831590282889838,1,0.987951844350474,0
"56",56,0.187977909642794,0.810114556536428,0.178388418892925,0.0619844634046184,0.45,0.0572976255252595,0.828179099900755,1,0.963638364505988,0
"57",57,0.132352709775618,0.683613657051174,0.079692284624864,0.0580165064620118,0.595238095238095,0.0559188604355188,0.83021709917433,1,0.965481730156659,0
"58",58,0.599097748466799,0.561077685154816,0.0557427549972541,0.0367821540849834,0.789473684210526,0.042826216602037,0.766244114912811,1,0.956482686686631,0
"59",59,0.143243627984612,0.752509585695796,0.0525949463523699,0.0541709277273527,0.731707317073171,0.0422458190777993,0.822240046183792,1,0.979623779639447,0
"60",60,0.299525375212396,0.727430987481965,0.0510598056786691,0.0514703004579576,0.487179487179487,0.0643135838974331,0.807646196578974,1,0.972383731839804,0
"61",61,0.534003778497932,0.667272256856736,0.0644431059998897,0.0308113729141796,0.717391304347826,0.024983694380794,0.75722303726075,1,0.992428685248401,0
"62",62,0.357709332948256,0.716164294758194,0.0695736492588007,0.0427969185552812,0.510204081632653,0.115457983356858,0.850455123700193,1,0.992590258469816,0
"63",63,0.447955809706427,0.704966878404937,0.101597710353393,0.0360098404332871,0.595744680851064,0.0535044300069956,0.798305384104171,1,0.987602153695738,0
"64",64,0.160193505918984,0.731168923631525,0.147863534640327,0.0458364891109301,0.648148148148148,0.0471657563022529,0.853751130087906,1,0.987015114167659,0
"65",65,0.457909130619706,0.594202710641676,0.079459164523546,0.0323427129985101,0.791666666666667,0.0188112074898205,0.809130357581453,1,0.985241492051784,0
"66",66,0.260684134236254,0.660208526287482,0.0940932000341353,0.0368629837193059,0.673076923076923,0.037540906391144,0.77692687856992,1,0.987384699612097,0
"67",67,0.622251120381412,0.528918118997715,0.0544314890663572,0.027476045816612,0.851063829787234,0.0099303327938733,0.683971509694894,1,0.984542938428156,0
"68",68,0.658334535776165,0.653261840870527,0.168640221036588,0.032767096639383,0.652173913043478,0.045119037551691,0.833438500676857,1,0.987772797912214,0
"69",69,0.271091700878268,0.63962307094542,0.0369411402071535,0.040045175099434,0.673076923076923,0.0426359104992395,0.833675089066985,1,0.990411958552781,0
"70",70,0.247033052837239,0.70495241486464,0.16643391426049,0.0427623165402814,0.666666666666667,0.044281289504915,0.829423818892604,1,0.984945269457084,0
"71",71,0.657091647609203,0.484608989614384,0.248126281605792,0.0302130368711512,0.711111111111111,0.094908447746857,0.82112203160148,1,0.988944339175445,0
"72",72,0.65667190880558,0.534862248598624,0.11278562445826,0.0304083818168957,0.659574468085106,0.0760239416812955,0.833078131407193,1,0.993008583745933,1
"73",73,0.578040006674221,0.678195758567654,0.0289855072463768,0.0314140198857314,0.607843137254902,0.0777773670924064,0.821418824311376,1,0.992903124867006,0
"74",74,0.356420175208154,0.674377392945624,0.0617904139773996,0.0377622130254005,0.612244897959184,0.0444356099540541,0.837656303509396,1,0.988551203362075,0
"75",75,0.454317762967769,0.618327694468858,0.0795684828381877,0.0344409996334037,0.755102040816326,0.0493158974869392,0.813614591716106,1,0.99467682804615,0
"76",76,0.34142035347213,0.648280893225576,0.124217241164722,0.0368763665419356,0.62962962962963,0.0489413282305835,0.858224717718254,1,0.980731541089941,0
"77",77,0.465016462364065,0.682468814252808,0.107377272598189,0.0331563037589321,0.755102040816326,0.0318130207512381,0.783969379549871,1,0.983868015615242,0
"78",78,0.457130856894715,0.806276624462828,0.071389964458634,0.0390975211451489,0.5625,0.0513409028062502,0.823797793572817,1,0.974230239518756,0
"79",79,0.433097443564087,0.704798211008813,0.0441293272776639,0.0366481939304478,0.692307692307692,0.044828845512678,0.793819423884695,1,0.978905413302583,0
"80",80,0.602749821037709,0.701529479086479,0.0289855072463768,0.0337463198700217,0.58,0.0890350449127029,0.839978729723825,1,0.98567670660553,0
"81",81,0.212413756278849,0.60527766403351,0.0906411904004858,0.0783502806035728,0.481481481481481,0.0744838825967295,0.691378683606712,1,0.956122594337298,0
"82",82,0.115620128223433,0.684384962611806,0.140875736830761,0.0863072539502829,0.785714285714286,0.0592617994509561,0.831290178212376,1,0.958101788782774,0
"83",83,0.325520226902656,0.753991795249386,0.0714285714285714,0.0635318725160246,0.653846153846154,0.0815431238765557,0.772092289073167,1,0.900056021551739,0
"84",84,0,0.809622509997983,0.0666666666666667,0.11818160237294,0.827586206896552,0.0354130858383572,0.807916468780277,1,0.958570129656616,0
"85",85,0.407752390886146,0.759180591972772,0.21910001772166,0.0828384387082479,0.692307692307692,0.0690022042707906,0.720886637934109,1,0.938329562286724,0
"86",86,0.263742527487409,0.788661914875378,0.325108508297672,0.0846024243378504,0.769230769230769,0.0498609717277677,0.782734921768153,1,0.965185412535117,0
"87",87,0.388651152993406,0.640362355935555,0.126772851696651,0.0680808943029153,0.72,0.0656437832484153,0.603761591071571,1,0.966430936748942,0
"88",88,0.223237611424222,0.779072063524383,0.196583069976679,0.0698175615913478,0.666666666666667,0.0537243064953464,0.783425026106114,1,0.96996749983587,0
"89",89,0.111691561138792,0.899771955555967,0.0689655172413793,0.119512381127172,0.785714285714286,0.0561420138139834,0.761832520215471,1,0.961559503100254,1
"90",90,0.562155766918353,0.440416640330582,0.139563477457672,0.0491912959518565,0.75,0.0241954387237672,0.729097711058666,1,0.951778186533664,0
"91",91,0.376316459813376,0.537584485023755,0.0740740740740741,0.0598771335303457,0.730769230769231,0.128892216174341,0.737157768011509,1,0.990738822037498,0
"92",92,0.380321647748808,0.658620758999718,0.0864167311818653,0.0753111756818242,0.692307692307692,0.0603207837918182,0.807147044314427,1,0.975864459005633,0
"93",93,0,0.779960168214679,0.0666666666666667,0.115724371545025,0.758620689655172,0.0397196206675287,0.742087236111219,1,0.921655269808304,0
"94",94,0.0870163316215337,0.671105800684029,0.126179377151316,0.0944392583791469,0.607142857142857,0.0963218727696664,0.789476279222513,1,0.983031590533984,0
"95",95,0.179403319166184,0.685186240755556,0.115787881659836,0.0841293188570393,0.518518518518518,0.0755862182447766,0.760643141910241,1,0.963047377927026,0
"96",96,0.220744183153511,0.74370539103524,0.156306581252547,0.0864920415381412,0.538461538461538,0.137829450109961,0.751160275998347,1,0.980177325268835,0
"97",97,0.388580711233548,0.623926089672987,0.0740740740740741,0.0674624996643898,0.653846153846154,0.0552058028633876,0.728098285377915,1,0.977246305839829,0
"98",98,0.342896530403678,0.560390761637528,0.109323397414601,0.0676471365515322,0.653846153846154,0.0534682246638272,0.705258293456369,1,0.982847531745998,0
"99",99,0.142523364036997,0.675653600733124,0.0689655172413793,0.0803435409594908,0.464285714285714,0.125896954819809,0.753981077005726,1,0.977112226167795,0
"100",100,0.871191327445596,0.659281700957402,0.077302510842725,0.044235525372349,0.76,0.0632769991423239,0.584551088027226,1,0.915449885907293,0
"101",101,0.138061306263794,0.756173894065142,0.0416666666666667,0.0558781558934118,0.609756097560976,0.0495926014904752,0.818203791425499,1,0.981556048922975,0
"102",102,0.405872091281233,0.634723746501001,0.105574224691501,0.038369454603422,0.675,0.048221540674262,0.812546479210609,1,0.976051854191681,0
"103",103,0.139949052848852,0.76469944246055,0.0603052997314387,0.0646533595514122,0.51219512195122,0.105326997922973,0.815509230603347,1,0.976846367285275,0
"104",104,0.133383811263057,0.601095257965183,0.0439283266135177,0.0510436365002907,0.547619047619048,0.0408250360028957,0.831265101385616,1,0.985975463197698,0
"105",105,0.0735592451497507,0.759666150980699,0.0516695212790535,0.0539226257583005,0.642857142857143,0.0342524469986485,0.808829514250365,1,0.972114102692486,0
"106",106,0.606295445667861,0.668858627540752,0.0665238724883842,0.040376625600863,0.888888888888889,0.0123660682875427,0.76167209591742,1,0.934441465794032,0
"107",107,0.480868817546647,0.646185981561799,0.0819319204108106,0.0424177261740315,0.564102564102564,0.0639636333277107,0.814382939579379,1,0.98815278016967,0
"108",108,0.427485502621361,0.706232251839561,0.109887346462329,0.042883869029267,0.560975609756098,0.0497561701652457,0.813995322575282,1,0.947736541877866,1
"109",109,0.257184884048252,0.781133745644058,0.0632814005677567,0.0472722474386836,0.590909090909091,0.0591041856949529,0.806909441506122,1,0.968916188103134,0
"110",110,0.600576176015729,0.865386154163273,0.0434782608695652,0.0460903873332495,0.891891891891892,0.0437878867212757,0.781807794364114,1,0.933093582167476,0
"111",111,0.576635682119681,0.638836597459379,0.0697674418604651,0.0338549947213348,0.717948717948718,0.0378114388529884,0.747525196298976,1,0.98379564061051,0
"112",112,0.347631299742405,0.68120827899648,0.0434782608695652,0.0490980188436073,0.55,0.0637486530385978,0.816385155665132,1,0.973639427879925,0
"113",113,0.191937948600525,0.606453306666879,0.0416666666666667,0.0481576699741127,0.571428571428571,0.0752661557501904,0.81746353267779,1,0.987753546978187,0
"114",114,0.446930794997789,0.70674542082692,0.298282938122131,0.0470614918307104,0.375,0.0878399198066348,0.796221302752761,1,0.971836899041211,0
"115",115,0.14376957607613,0.800995006265577,0.0497342499192664,0.056153222713707,0.581395348837209,0.0782827631287777,0.820225655283156,1,0.972661569571623,0
"116",116,0.401549109651788,0.594198588660356,0.0444444444444444,0.0416610504805675,0.560975609756098,0.0508645447109036,0.79529507543534,1,0.980106010855835,0
"117",117,0.796017254061084,0.469410199699709,0.0948617669573057,0.0343794578754725,0.714285714285714,0.0161531399139272,0.708383007382005,1,0.986622960397788,0
"118",118,0.582930967662668,0.62319178299217,0.129508365803743,0.0370111607358881,0.512820512820513,0.0549235357440651,0.761640054686496,1,0.972265724421593,0
"119",119,0.593727116189303,0.800912263338421,0.0622696247546985,0.0428142711434831,0.594594594594595,0.0692926036176889,0.82025692161578,1,0.983045585379647,0
"120",120,0.686632802170275,0.69840403505195,0.126288315526355,0.0371050467809701,0.710526315789474,0.0591986386138614,0.790350388964274,1,0.922530809943759,0
"121",121,0.405494060818084,0.686680728698359,0.0395744106760089,0.0360098404332871,0.680851063829787,0.037406847720921,0.786103713354327,1,0.986644887911736,0
"122",122,0.493527908882328,0.65199176870632,0.114235203915409,0.035234152918574,0.8125,0.019045858800722,0.767648053308177,1,0.990410577187688,0
"123",123,0.638096599986488,0.599721957047106,0.0579710144927536,0.0306024798417822,0.733333333333333,0.0105378390271338,0.74207558424128,1,0.958889233532361,0
"124",124,0.329580908789523,0.607159613203338,0.0543781082350429,0.0349388305233082,0.588235294117647,0.0699846941542716,0.835404555431003,1,0.991236462831185,0
"125",125,0.492579178775761,0.66833563867462,0.227809508378374,0.0352761400074554,0.479166666666667,0.0423694617163403,0.794569521836808,1,0.983327968590311,0
"126",126,0.665744590327235,0.576382153709129,0.200580563571633,0.033066893338841,0.74468085106383,0.0365469338365274,0.802794899131651,1,0.984610505006929,0
"127",127,0.495320555434933,0.600044774564461,0.13862202582292,0.0308593781984146,0.74468085106383,0.0335095162879092,0.731647345394872,1,0.962895054089397,0
"128",128,0.509829728666091,0.533416523927204,0.0790621036450796,0.0290133602071546,0.653061224489796,0.0216389061215243,0.773260025951139,1,0.988948252792126,0
"129",129,0.426725697066307,0.590060443122439,0.0586517948731065,0.033066893338841,0.666666666666667,0.0297509665244664,0.782470253741176,1,0.990742871590134,0
"130",130,0.364342881472968,0.693448432403388,0.139894637699543,0.0360098404332871,0.711538461538462,0.0263800718662115,0.813313729452798,1,0.970883718565381,0
"131",131,0.506931738302916,0.612099728970709,0.0285714285714286,0.0332009186754029,0.653061224489796,0.0552897537315292,0.803798067154119,0.937518661568246,0.991966405517325,0
"132",132,0.5417016787817,0.574946918169303,0.144394359088479,0.0288085574572127,0.755102040816326,0.0375188988185394,0.822924420737254,1,0.988026091419076,0
"133",133,0.493090100362468,0.588190650847682,0.105176283281887,0.0327971996284047,0.551020408163265,0.0327701362181959,0.824254578136651,1,0.985105803770043,1
"134",134,0.549718950607627,0.68360912683021,0.0435011619295041,0.0343118185169437,0.644444444444444,0.0405413671487708,0.778388719839302,1,0.986301738683154,0
"135",135,0.638218992574027,0.728817115888823,0.0753295804970479,0.0330220973462641,0.755555555555556,0.0270429389363408,0.800993599292519,1,0.98638162177087,0
"136",136,0.500696830169269,0.728508762351656,0.117269040224141,0.0359961354507038,0.843137254901961,0.0381196674216168,0.811673991079421,1,0.98149560255934,0
"137",137,0.244742591856139,0.656093613555342,0.0827048060163704,0.0386532888265284,0.823529411764706,0.0198638157188057,0.808880600738811,1,0.985626725230556,0
"138",138,0.538485655073399,0.5358639352216,0.109770154132902,0.0279919894332756,0.666666666666667,0.0280884507725817,0.777473203026489,1,0.985723082296271,0
"139",139,0.625649656289079,0.601973085577098,0.0565018177996157,0.0324341198119554,0.765957446808511,0.0401387271537527,0.796588248235133,1,0.986486094308297,0
"140",140,0.637332241213824,0.485523135300825,0.0547614578248313,0.0284466048802405,0.727272727272727,0.0393391230229505,0.67772087577834,1,0.935191194470062,0
"141",141,0.170652096391074,0.563543333447991,0.105263157894737,0.105628113736535,0.777777777777778,0.0276837545221043,0.654624927467129,1,0.966740950252919,0
"142",142,0,0.810490124803836,0.1,0.173910868951438,0.473684210526316,0.0353445743779831,0.663822409561915,1,0.961842416655518,0
"143",143,0,0.816457451689769,0.12077212548777,0.16038804930828,0.684210526315789,0.00573987048132582,0.535113831553498,1,0.887838810380568,0
"144",144,0.143306395985672,0.900172662750528,0.139802918874954,0.169211515369439,0.666666666666667,0.0958668619202525,0.676569552039631,1,0.961725983457496,0
"145",145,0,0.707586715962806,0.1,0.139217133307254,0.684210526315789,0.0264576096936459,0.714401468712399,1,0.970446740360169,0
"146",146,0,0.598517048535615,0.1,0.142269413869078,0.526315789473684,0.0301455961876504,0.727803922831562,1,0.964865758959781,0
"147",147,0.30462347569564,0.75414870580661,0.164308079680544,0.120445362897806,0.647058823529412,0.102850833425583,0.773588989539188,1,0.941535185038857,0
"148",148,0.403040228877965,0.723650103427623,0.111111111111111,0.0917873585476604,0.588235294117647,0.0564401268552986,0.701032549972291,1,0.724592999132986,0
"149",149,0.498697194562059,0.829217135994761,0.154665795852584,0.087422362634298,0.625,0.0551061739053435,0.627601047397678,1,0.959786114227371,0
"150",150,0,0.655077345663867,0.1,0.137861417747398,0.736842105263158,0.0333612071384038,0.682470033505338,1,0.986510914619859,0
"151",151,0,0.563029383730613,0.1,0.142903508290707,0.578947368421053,0.0504321328261205,0.734388383218702,1,0.956881145447896,0
"152",152,0.232883334763915,0.597557537042447,0.118024866912459,0.102166473669333,0.647058823529412,0.245925823898544,0.719040347453293,1,0.98107427758859,1
"153",153,0.124719885231675,0.780634711848303,0.126683129263888,0.144778780330289,0.444444444444444,0.137336858740061,0.772822149538681,1,0.964413159645505,0
"154",154,0.241333124749423,0.687862639040175,0.378249981424891,0.11571152799333,0.470588235294118,0.117639929938038,0.696132702983918,1,0.93901269389728,0
"155",155,0.686372175179604,0.638776962170867,0.142857142857143,0.0520615050069716,0.846153846153846,0,1,1,0.672663214706352,0
"156",156,0.796119390820091,0.731494249885689,0.125,0.0655734378301103,0.733333333333333,0.0281645114969198,0.502273712811235,1,0.86820446840622,0
"157",157,0.554962841840414,0.688907329139518,0.122365133885923,0.0889573482428115,0.5,0.107963239831351,0.755981027303665,1,0.957399751024237,0
"158",158,0.225728544896415,0.654036168655174,0.326004332029618,0.0972621532552265,0.470588235294118,0.0745424878728898,0.674127529187276,1,0.882045964955376,0
"159",159,0.500112533291425,0.797426179415094,0.137992814079529,0.103820333188068,0.5,0.183746208025212,0.68007271475272,1,0.938022901279332,0
"160",160,0.1749471339937,0.755609664035169,0.328129162658601,0.134282183420556,0.5,0.043000041523637,0.60781864394644,1,0.907428899623617,0
"161",161,0.667312218754812,0.640311236681978,0.150622535144845,0.0507193698705403,0.666666666666667,0.0625301891093976,0.715336073083846,1,0.977988101498686,0
"162",162,0.179729184873283,0.646191157711961,0.0736326404027161,0.0745721929005411,0.615384615384615,0.0799455715367624,0.735979503270817,1,0.977266882439174,0
"163",163,0.582307087841962,0.738358593069348,0.161021401625328,0.0594002839400628,0.68,0.0697280769284911,0.775300727478837,1,0.946008017795822,0
"164",164,0.204060878575681,0.805814735537531,0.0850407504468848,0.0965448425985733,0.888888888888889,0.107453602335044,0.762014818768565,1,0.952404522623689,0
"165",165,0.341562760196309,0.843594491756725,0.0769230769230769,0.0701028235009675,0.44,0.0816656382941023,0.767548977630518,1,0.947357594957032,0
"166",166,0,0.738688584125788,0.0666666666666667,0.110822039039813,0.724137931034483,0.0473151362091522,0.796504291705624,1,0.960799561777293,0
"167",167,0.545389154085472,0.606654438375331,0.178667881757913,0.0495953380235409,0.666666666666667,0.0155533099425694,0.653315053520944,1,0.959278842168099,0
"168",168,0.218468212796548,0.809974588181943,0.0714285714285714,0.0775373436453497,0.518518518518518,0.107707512035395,0.710209328755023,1,0.977313028968133,0
"169",169,0.230392681165717,0.691725833365678,0.0714285714285714,0.0765269575392688,0.592592592592593,0.0740895584645547,0.798767884562092,1,0.981388847012193,0
"170",170,0.727576772390714,0.688480877340072,0.08,0.0432315972550887,0.666666666666667,0.0565649802520218,0.662276240630502,1,0.799057524084942,0
"171",171,0.649173904496272,0.567502402464201,0.0809879573638498,0.0477502329896053,0.521739130434783,0.059309022542197,0.686343878505278,1,0.976051962570302,0
"172",172,0.612211197009752,0.581369542253727,0.091454907649069,0.0534307563160603,0.68,0.0522367710206214,0.748897974066561,1,0.94818152364351,1
"173",173,0.0952358349538353,0.72178956434757,0.210836495319811,0.0944392583791469,0.5,0.0648941885359889,0.763202037420607,1,0.967258145533188,0
"174",174,0.499520046105088,0.743815479395534,0.272884092882749,0.063082655601533,0.541666666666667,0.100399765804443,0.701711217162563,1,0.980163062901093,0
"175",175,0.413588747037384,0.706312168063854,0.227145878954409,0.0720334249636939,0.576923076923077,0.0400732586886758,0.779034212681384,1,0.95903397000543,0
"176",176,0.439287891549956,0.445551262123315,0.0919853806167534,0.0621343497423874,0.653846153846154,0.0638675569457205,0.785545812285931,1,0.96520248672829,0
"177",177,0,0.813434535636262,0.0676576384115372,0.112097775514038,0.517241379310345,0.0838160629227897,0.789910511513261,1,0.974131086405248,0
"178",178,0.139673558906341,0.807725398390066,0.247106186265661,0.0870383185471788,0.607142857142857,0.115441368377462,0.725158961864873,1,0.985803535443048,0
"179",179,0.291427952071107,0.738906692059536,0.154992889390063,0.0705851229964662,0.576923076923077,0.0994490136382825,0.774126741108334,1,0.972413587782944,0
"180",180,0.785347522974008,0.663364555612557,0.08,0.0420142203900798,0.916666666666667,0,1,1,0.682490875791486,0
"181",181,0.708538663664448,0.510006001413801,0.0465116279069767,0.0335007914846066,0.648648648648649,0.0398610989707895,0.728030130523863,1,0.936201637675409,0
"182",182,0.28294615164397,0.726860266772434,0.0750337706631528,0.043699028217459,0.630434782608696,0.0332141309743072,0.842536975992194,1,0.971347757739325,0
"183",183,0.424680230141232,0.773017226970551,0.0434782608695652,0.0486198955945278,0.634146341463415,0.115386885355202,0.811842516939192,1,0.980792910477623,0
"184",184,0.669030890434251,0.634721143137308,0.0942021963207396,0.0418871152442836,0.583333333333333,0.0502541723366649,0.761732947083759,1,0.980829201117318,0
"185",185,0.506241802650092,0.620504689378451,0.0444444444444444,0.0402409883625838,0.756756756756757,0.033869708664657,0.714625395328133,1,0.965344948032172,0
"186",186,0.370780087705473,0.653229454293177,0.233196651538653,0.0438353041040386,0.476190476190476,0.0575692642576781,0.818186601900019,1,0.975302643190727,0
"187",187,0.424338269504331,0.573916854214033,0.143642811718886,0.0375312493787955,0.780487804878049,0.016454145392893,0.777680356159844,1,0.978623595186229,0
"188",188,0.399912724546432,0.779642437491809,0.128922870817619,0.044140386587182,0.432432432432432,0.0462993922816651,0.791992343062077,1,0.966309421409146,1
